frame,path,teacher_top1_conf,accepted,accepted_final,passed_base_gate,passed_motion_gate,passed_persistence_gate,persistence_count,temporal_iou,persistence_iou,center_shift_frac,area_ratio,num_pseudo_boxes_used,buffer_size,prototype_memory_size,update_applied,updates_this_frame,batch_size_used,det_loss,prototype_loss,total_loss,teacher_latency_ms,student_post_conf,student_post_latency_ms,update_latency_ms,frame_latency_ms
6122,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06123.jpg,0.268697,0,0,0,1,0,0,,,0.168811,2.482784,4,32,128,1,1,4,7.580171,0.000000,7.580171,12.396,0.324632,12.952,554.151,592.686
6123,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06124.jpg,0.268750,0,0,0,1,0,0,,,0.000023,1.000194,4,32,128,1,1,4,10.198466,0.000000,10.198466,13.021,0.322948,12.881,417.654,456.884
6124,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06125.jpg,0.325755,0,0,0,1,0,0,,,0.019071,1.009727,4,32,128,1,1,4,7.592011,0.000000,7.592011,12.104,0.408622,11.448,605.922,642.179
6125,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06126.jpg,0.398684,0,0,0,0,0,0,,,0.299497,1.126033,4,32,128,1,1,4,7.361964,0.000000,7.361964,11.709,0.499961,12.335,345.278,381.808
6126,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06127.jpg,0.398783,0,0,0,1,0,0,,,0.000014,1.000076,4,32,128,1,1,4,7.008461,0.000000,7.008461,12.362,0.497853,14.382,536.406,575.838
6127,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06128.jpg,0.139230,0,0,0,0,0,0,,,0.256763,1.243167,4,32,128,1,1,4,7.246199,0.000000,7.246199,12.067,0.189190,12.111,505.152,542.322
6128,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06129.jpg,0.173250,0,0,0,1,0,0,,,0.173476,2.357817,4,32,128,1,1,4,10.328680,0.000000,10.328680,12.322,0.193411,12.553,483.583,523.876
6129,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06130.jpg,0.314566,0,0,0,1,0,0,,,0.153342,2.020577,4,32,128,1,1,4,6.600493,0.000000,6.600493,12.306,0.390160,11.986,574.212,611.319
6130,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06131.jpg,0.286766,0,0,0,1,0,0,,,0.045370,1.075855,4,32,128,1,1,4,7.391632,0.000000,7.391632,11.666,0.373600,12.006,333.249,369.487
6131,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06132.jpg,0.286847,0,0,0,1,0,0,,,0.000035,1.000263,4,32,128,1,1,4,6.843044,0.000000,6.843044,12.160,0.371874,11.866,462.201,499.226
6132,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06133.jpg,0.092026,0,0,0,0,0,0,,,0.253375,1.059005,4,32,128,1,1,4,6.434276,0.000000,6.434276,11.716,0.107204,12.525,478.407,515.580
6133,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06134.jpg,0.080619,0,0,0,1,0,0,,,0.018690,1.021404,4,32,128,1,1,4,6.178200,0.000000,6.178200,11.922,0.102418,13.226,677.828,715.457
6134,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06135.jpg,0.122553,0,0,0,0,0,0,,,0.319476,1.304181,4,32,128,1,1,4,5.979444,0.000000,5.979444,11.690,0.136548,12.049,772.187,808.658
6135,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06136.jpg,0.064040,0,0,0,0,0,0,,,0.203460,1.264385,4,32,128,1,1,4,7.404312,0.000000,7.404312,12.301,0.073767,12.180,425.978,463.264
6136,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06137.jpg,0.064049,0,0,0,1,0,0,,,0.000019,1.000107,4,32,128,1,1,4,6.557585,0.000000,6.557585,12.351,0.073707,12.346,665.736,703.415
6137,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06138.jpg,0.129331,0,0,0,1,0,0,,,0.014502,1.037253,4,32,128,1,1,4,6.067592,0.000000,6.067592,11.922,0.145814,11.943,585.850,622.385
6138,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06139.jpg,0.043231,0,0,0,1,0,0,,,0.172292,2.371843,4,32,128,1,1,4,9.156139,0.000000,9.156139,12.388,0.035454,11.944,430.694,467.727
6139,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06140.jpg,0.118117,0,0,0,0,0,0,,,0.180550,2.539338,4,32,128,1,1,4,7.217354,0.000000,7.217354,12.995,0.129375,11.905,577.544,615.874
6140,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06141.jpg,0.118128,0,0,0,1,0,0,,,0.000047,1.000222,4,32,128,1,1,4,8.969824,0.000000,8.969824,11.679,0.129092,12.259,547.482,584.268
6141,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06142.jpg,0.115066,0,0,0,1,0,0,,,0.192919,1.002325,4,32,128,1,1,4,7.224347,0.000000,7.224347,12.172,0.158292,11.499,375.371,411.542
6142,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06143.jpg,0.022682,0,0,0,1,0,0,,,0.091218,1.264103,4,32,128,1,1,4,6.977379,0.000000,6.977379,12.011,0.025285,11.561,468.684,504.650
6143,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06144.jpg,0.041547,0,0,0,0,0,0,,,0.334875,3.210495,4,32,128,1,1,4,6.608156,0.000000,6.608156,11.901,0.046811,12.215,464.541,501.597
6144,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06145.jpg,0.076539,0,0,0,0,0,0,,,0.676882,6.477309,4,32,128,1,1,4,7.609779,0.000000,7.609779,12.023,0.079506,11.607,330.696,367.027
6145,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06146.jpg,0.044734,0,0,0,1,0,0,,,0.012408,1.069236,4,32,128,1,1,4,6.787936,0.000000,6.787936,12.044,0.045461,12.031,513.065,549.951
6146,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06147.jpg,0.179527,0,0,0,0,0,0,,,0.422437,22.751544,4,32,128,1,1,4,10.370451,0.000000,10.370451,11.916,0.149283,12.290,636.764,673.512
6147,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06148.jpg,0.091468,0,0,0,1,0,0,,,0.011821,1.017758,4,32,128,1,1,4,9.826597,0.000000,9.826597,12.847,0.087961,12.340,493.446,531.674
6148,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06149.jpg,0.099898,0,0,0,1,0,0,,,0.031949,1.086120,4,32,128,1,1,4,6.575839,0.000000,6.575839,12.620,0.100694,12.225,622.960,660.842
6149,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06150.jpg,0.119740,0,0,0,1,0,0,,,0.014034,1.035246,4,32,128,1,1,4,6.528539,0.000000,6.528539,12.221,0.105933,12.089,549.185,586.503
6150,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06151.jpg,0.155349,0,0,0,1,0,0,,,0.019315,1.044166,4,32,128,1,1,4,6.123277,0.000000,6.123277,12.475,0.128564,12.194,622.820,660.613
6151,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06152.jpg,0.034544,0,0,0,0,0,0,,,0.429502,58.378586,4,32,128,1,1,4,5.863841,0.000000,5.863841,12.518,0.034458,12.187,585.512,622.958
6152,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06153.jpg,0.701771,0,0,0,0,0,0,,,0.267937,36.619596,4,32,128,1,1,4,7.274252,0.000000,7.274252,12.037,0.686328,12.219,272.460,309.315
6153,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06154.jpg,0.701755,0,0,0,1,0,0,,,0.000033,1.000140,4,32,128,1,1,4,8.980986,0.000000,8.980986,12.830,0.684147,12.164,574.658,612.836
6154,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06155.jpg,0.667300,0,0,0,1,0,0,,,0.007610,1.011457,4,32,128,1,1,4,6.855949,0.000000,6.855949,11.985,0.659238,12.133,469.359,506.334
6155,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06156.jpg,0.505256,0,0,0,1,0,0,,,0.008728,1.047811,4,32,128,1,1,4,7.042109,0.000000,7.042109,13.164,0.473725,12.345,531.661,570.120
6156,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06157.jpg,0.505225,0,0,0,1,0,0,,,0.000026,1.000135,4,32,128,1,1,4,7.221200,0.000000,7.221200,12.065,0.471621,11.688,432.826,469.386
6157,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06158.jpg,0.734287,0,0,0,1,0,0,,,0.002750,1.026165,4,32,128,1,1,4,6.066540,0.000000,6.066540,12.019,0.692224,12.192,611.058,647.759
6158,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06159.jpg,0.734247,0,0,0,1,0,0,,,0.000030,1.000132,4,32,128,1,1,4,6.563605,0.000000,6.563605,12.277,0.690198,12.425,514.131,552.061
6159,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06160.jpg,0.431272,0,0,0,1,0,0,,,0.011317,1.065104,4,32,128,1,1,4,7.574717,0.000000,7.574717,12.813,0.386818,12.634,538.697,577.890
6160,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06161.jpg,0.371967,0,0,0,1,0,0,,,0.043609,1.141192,4,32,128,1,1,4,6.675642,0.000000,6.675642,12.126,0.322934,12.359,665.240,702.648
6161,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06162.jpg,0.410274,0,0,0,1,0,0,,,0.063597,1.224982,4,32,128,1,1,4,7.835853,0.000000,7.835853,12.987,0.379739,12.364,766.739,805.246
6162,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06163.jpg,0.578809,0,0,0,1,0,0,,,0.009235,1.024261,4,32,128,1,1,4,7.713279,0.000000,7.713279,12.849,0.517116,12.182,231.906,269.846
6163,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06164.jpg,0.260488,0,0,0,1,0,0,,,0.052762,1.192975,4,32,128,1,1,4,7.168410,0.000000,7.168410,12.690,0.179052,13.500,431.345,470.581
6164,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06165.jpg,0.382875,0,0,0,1,0,0,,,0.043700,1.161138,4,32,128,1,1,4,7.519404,0.000000,7.519404,14.626,0.356352,12.250,571.892,611.360
6165,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06166.jpg,0.382848,0,0,0,1,0,0,,,0.000016,1.000099,4,32,128,1,1,4,8.674166,0.000000,8.674166,12.711,0.354459,12.169,427.936,466.293
6166,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06167.jpg,0.284576,0,0,0,1,0,0,,,0.045857,1.168055,4,32,128,1,1,4,6.786797,0.000000,6.786797,11.643,0.200009,12.167,497.880,534.908
6167,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06168.jpg,0.284481,0,0,0,1,0,0,,,0.000042,1.000180,4,32,128,1,1,4,8.050487,0.000000,8.050487,12.017,0.199453,13.891,458.749,497.651
6168,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06169.jpg,0.362899,0,0,0,1,0,0,,,0.010788,1.040915,4,32,128,1,1,4,6.575625,0.000000,6.575625,12.423,0.259325,12.263,500.404,539.260
6169,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06170.jpg,0.362786,0,0,0,1,0,0,,,0.000016,1.000077,4,32,128,1,1,4,6.060099,0.000000,6.060099,12.721,0.258919,12.431,495.974,534.061
6170,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06171.jpg,0.260430,0,0,0,1,0,0,,,0.010272,1.043354,4,32,128,1,1,4,6.926414,0.000000,6.926414,12.168,0.188903,12.637,418.684,456.585
6171,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06172.jpg,0.360817,0,0,0,1,0,0,,,0.002044,1.007004,4,32,128,1,1,4,7.053677,0.000000,7.053677,12.257,0.275730,12.356,374.846,412.326
6172,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06173.jpg,0.268157,0,0,0,1,0,0,,,0.066717,1.202969,4,32,128,1,1,4,10.598098,0.000000,10.598098,12.231,0.228920,13.301,545.442,584.025
6173,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06174.jpg,0.389255,0,0,0,1,0,0,,,0.020764,1.025685,4,32,128,1,1,4,6.638896,0.000000,6.638896,16.045,0.327702,13.263,444.134,486.353
6174,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06175.jpg,0.408050,0,0,0,1,0,0,,,0.018732,1.036952,4,32,128,1,1,4,6.874402,0.000000,6.874402,12.130,0.353328,12.516,551.761,589.334
6175,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06176.jpg,0.407994,0,0,0,1,0,0,,,0.000026,1.000119,4,32,128,1,1,4,6.297011,0.000000,6.297011,12.002,0.352699,12.118,774.990,811.894
6176,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06177.jpg,0.397151,0,0,0,1,0,0,,,0.001799,1.012238,4,32,128,1,1,4,7.397040,0.000000,7.397040,11.688,0.330206,12.503,699.248,736.202
6177,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06178.jpg,0.325001,0,0,0,1,0,0,,,0.013679,1.052451,4,32,128,1,1,4,9.057188,0.000000,9.057188,12.239,0.263530,11.633,372.412,409.139
6178,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06179.jpg,0.325890,0,0,0,1,0,0,,,0.003219,1.015256,4,32,128,1,1,4,6.398619,0.000000,6.398619,12.118,0.270645,12.516,547.345,585.040
6179,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06180.jpg,0.359346,0,0,0,1,0,0,,,0.012737,1.023949,4,32,128,1,1,4,6.254530,0.000000,6.254530,12.313,0.307793,12.587,666.349,704.731
6180,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06181.jpg,0.358497,0,0,0,1,0,0,,,0.005920,1.026804,4,32,128,1,1,4,14.695902,0.000000,14.695902,12.136,0.316689,12.435,441.484,478.831
6181,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06182.jpg,0.459189,0,0,0,1,0,0,,,0.012866,1.028947,4,32,128,1,1,4,7.527331,0.000000,7.527331,12.806,0.391303,12.687,495.528,533.864
6182,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06183.jpg,0.516307,0,0,0,0,0,0,,,0.192026,2.586065,4,32,128,1,1,4,7.410808,0.000000,7.410808,12.397,0.420820,12.711,557.009,595.514
6183,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06184.jpg,0.396298,0,0,0,1,0,0,,,0.185807,2.460136,4,32,128,1,1,4,7.459688,0.000000,7.459688,11.943,0.313612,11.586,381.300,417.202
6184,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06185.jpg,0.396211,0,0,0,1,0,0,,,0.000031,1.000139,4,32,128,1,1,4,7.468560,0.000000,7.468560,11.769,0.313583,11.502,662.258,698.214
6185,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06186.jpg,0.400242,0,0,0,0,0,0,,,0.189968,2.624053,4,32,128,1,1,4,6.458314,0.000000,6.458314,12.222,0.349664,12.277,455.780,493.170
6186,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06187.jpg,0.446814,0,0,0,0,0,0,,,0.193507,2.704861,4,32,128,1,1,4,7.492587,0.000000,7.492587,13.309,0.384922,12.039,273.121,312.323
6187,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06188.jpg,0.333939,0,0,0,0,0,0,,,0.208079,3.246754,4,32,128,1,1,4,6.944959,0.000000,6.944959,12.216,0.263417,12.099,498.542,535.827
6188,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06189.jpg,0.476709,0,0,0,0,0,0,,,0.202422,3.117327,4,32,128,1,1,4,6.739643,0.000000,6.739643,11.876,0.385867,11.826,455.110,491.518
6189,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06190.jpg,0.349626,0,0,0,1,0,0,,,0.003973,1.030982,4,32,128,1,1,4,6.753923,0.000000,6.753923,12.640,0.272128,12.873,691.088,729.609
6190,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06191.jpg,0.342358,0,0,0,0,0,0,,,0.205990,3.277231,4,32,128,1,1,4,6.319619,0.000000,6.319619,12.204,0.243064,11.777,503.783,540.555
6191,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06192.jpg,0.336301,0,0,0,0,0,0,,,0.209397,3.294330,4,32,128,1,1,4,6.508619,0.000000,6.508619,12.413,0.264987,12.108,622.515,659.890
6192,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06193.jpg,0.427077,0,0,0,1,0,0,,,0.019082,1.071829,4,32,128,1,1,4,7.729530,0.000000,7.729530,11.715,0.343482,12.369,501.412,538.244
6193,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06194.jpg,0.504379,0,0,0,1,0,0,,,0.016908,1.070275,4,32,128,1,1,4,7.683638,0.000000,7.683638,12.229,0.386511,11.995,225.350,262.171
6194,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06195.jpg,0.506819,0,0,0,1,0,0,,,0.002249,1.010674,4,32,128,1,1,4,7.835999,0.000000,7.835999,11.784,0.390618,12.443,413.178,450.402
6195,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06196.jpg,0.394960,0,0,0,1,0,0,,,0.008228,1.024254,4,32,128,1,1,4,6.278992,0.000000,6.278992,12.405,0.295643,12.282,657.258,695.240
6196,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06197.jpg,0.403531,0,0,0,1,0,0,,,0.006852,1.049568,4,32,128,1,1,4,6.388103,0.000000,6.388103,11.781,0.271613,12.457,472.512,509.786
6197,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06198.jpg,0.342182,0,0,0,1,0,0,,,0.007713,1.049936,4,32,128,1,1,4,7.737114,0.000000,7.737114,11.994,0.233507,12.405,382.129,419.782
6198,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06199.jpg,0.295903,0,0,0,1,0,0,,,0.003134,1.009378,4,32,128,1,1,4,6.884953,0.000000,6.884953,12.188,0.204860,11.850,646.574,683.995
6199,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06200.jpg,0.177705,0,0,0,1,0,0,,,0.111228,1.395732,4,32,128,1,1,4,5.716237,0.000000,5.716237,11.896,0.167200,13.564,732.703,771.100
6200,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06201.jpg,0.252252,0,0,0,0,0,0,,,0.401876,15.337992,4,32,128,1,1,4,6.964348,0.000000,6.964348,12.071,0.258574,12.126,536.070,573.234
6201,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06202.jpg,0.346304,0,0,0,0,0,0,,,0.493656,11.088224,4,32,128,1,1,4,6.002027,0.000000,6.002027,12.314,0.254554,11.955,615.321,653.123
6202,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06203.jpg,0.346205,0,0,0,1,0,0,,,0.000021,1.000096,4,32,128,1,1,4,7.082986,0.000000,7.082986,11.736,0.255292,12.086,657.345,694.053
6203,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06204.jpg,0.300332,0,0,0,1,0,0,,,0.055577,1.112481,4,32,128,1,1,4,6.613267,0.000000,6.613267,11.950,0.219506,12.427,388.107,425.245
6204,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06205.jpg,0.283836,0,0,0,1,0,0,,,0.016373,1.042760,4,32,128,1,1,4,6.385864,0.000000,6.385864,12.156,0.193479,12.710,565.269,603.362
6205,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06206.jpg,0.573582,0,0,0,1,0,0,,,0.047236,1.110998,4,32,128,1,1,4,8.391132,0.000000,8.391132,12.778,0.470258,12.413,475.606,513.727
6206,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06207.jpg,0.442115,0,0,0,1,0,0,,,0.008956,1.037349,4,32,128,1,1,4,6.058131,0.000000,6.058131,12.241,0.341977,12.292,557.709,595.002
6207,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06208.jpg,0.461626,0,0,0,1,0,0,,,0.007608,1.021278,4,32,128,1,1,4,8.152266,0.000000,8.152266,12.863,0.369572,12.572,340.559,379.019
6208,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06209.jpg,0.345513,0,0,0,1,0,0,,,0.007383,1.032190,4,32,128,1,1,4,6.704773,0.000000,6.704773,12.397,0.267151,12.347,471.752,509.496
6209,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06210.jpg,0.610109,0,0,0,1,0,0,,,0.011990,1.073025,4,32,128,1,1,4,6.746419,0.000000,6.746419,12.015,0.517588,12.390,494.462,531.749
6210,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06211.jpg,0.610019,0,0,0,1,0,0,,,0.000025,1.000141,4,32,128,1,1,4,6.324805,0.000000,6.324805,12.305,0.518633,12.456,540.282,578.095
6211,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06212.jpg,0.409355,0,0,0,1,0,0,,,0.042127,1.092598,4,32,128,1,1,4,6.297225,0.000000,6.297225,12.803,0.287708,13.138,444.065,482.700
6212,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06213.jpg,0.409225,0,0,0,1,0,0,,,0.000025,1.000117,4,32,128,1,1,4,6.588379,0.000000,6.588379,11.604,0.288560,12.386,589.275,626.187
6213,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06214.jpg,0.495863,0,0,0,1,0,0,,,0.041396,1.085811,4,32,128,1,1,4,7.041240,0.000000,7.041240,12.464,0.409609,12.282,421.818,460.298
6214,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06215.jpg,0.371476,0,0,0,0,0,0,,,0.192131,3.046956,4,32,128,1,1,4,5.816588,0.000000,5.816588,12.167,0.283768,12.470,661.829,699.408
6215,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06216.jpg,0.391724,0,0,0,1,0,0,,,0.001462,1.006528,4,32,128,1,1,4,6.166821,0.000000,6.166821,11.918,0.293252,12.245,578.530,615.620
6216,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06217.jpg,0.246257,0,0,0,1,0,0,,,0.003521,1.001530,4,32,128,1,1,4,7.993487,0.000000,7.993487,12.134,0.187684,12.139,669.542,706.628
6217,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06218.jpg,0.538328,0,0,0,0,0,0,,,0.218078,3.312246,4,32,128,1,1,4,5.641975,0.000000,5.641975,12.410,0.439364,12.628,659.303,697.916
6218,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06219.jpg,0.388004,0,0,0,1,0,0,,,0.033742,1.031636,4,32,128,1,1,4,6.697432,0.000000,6.697432,11.761,0.310780,14.088,550.285,588.811
6219,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06220.jpg,0.386261,0,0,0,1,0,0,,,0.024989,1.041384,4,32,128,1,1,4,5.808433,0.000000,5.808433,12.926,0.307619,13.367,620.685,660.700
6220,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06221.jpg,0.592385,0,0,0,1,0,0,,,0.049576,1.147499,4,32,128,1,1,4,5.999403,0.000000,5.999403,12.009,0.517429,12.148,503.431,540.757
6221,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06222.jpg,0.742873,0,0,0,1,0,0,,,0.150887,2.192678,4,32,128,1,1,4,6.230845,0.000000,6.230845,12.277,0.710640,12.711,616.389,654.507
6222,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06223.jpg,0.742842,0,0,0,1,0,0,,,0.000026,1.000110,4,32,128,1,1,4,6.360246,0.000000,6.360246,12.654,0.711036,12.613,513.014,551.454
6223,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06224.jpg,0.617972,0,0,0,1,0,0,,,0.144262,2.149429,4,32,128,1,1,4,9.113948,0.000000,9.113948,13.347,0.560898,12.199,344.312,382.960
6224,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06225.jpg,0.651307,0,0,0,1,0,0,,,0.014914,1.029071,4,32,128,1,1,4,6.437983,0.000000,6.437983,12.272,0.582997,12.943,503.880,543.431
6225,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06226.jpg,0.513614,0,0,0,1,0,0,,,0.022469,1.088352,4,32,128,1,1,4,6.844307,0.000000,6.844307,12.832,0.414531,12.296,272.393,310.783
6226,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06227.jpg,0.427544,0,0,0,1,0,0,,,0.020475,1.025158,4,32,128,1,1,4,6.808542,0.000000,6.808542,12.468,0.334344,12.451,381.233,418.848
6227,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06228.jpg,0.630980,0,0,0,1,0,0,,,0.041922,1.133569,4,32,128,1,1,4,6.254232,0.000000,6.254232,12.628,0.605551,13.125,515.211,554.461
6228,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06229.jpg,0.454944,0,0,0,1,0,0,,,0.008588,1.035393,4,32,128,1,1,4,8.751509,0.000000,8.751509,12.422,0.402132,12.318,419.285,456.980
6229,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06230.jpg,0.381269,0,0,0,1,0,0,,,0.022019,1.094053,4,32,128,1,1,4,6.644278,0.000000,6.644278,12.730,0.326262,12.333,427.728,465.897
