frame,memory_bank_active_slots,memory_bank_writes,memory_bank_appends,memory_bank_replacements,memory_bank_duplicate_skips,memory_bank_low_quality_skips,memory_bank_stable_medium_writes,memory_slot_scale_small,memory_slot_scale_medium,memory_slot_scale_large,memory_slot_conf_medium,memory_slot_conf_high,memory_retrieval_top1_sim,memory_retrieval_mean_topk_sim,memory_retrieval_top1_slot,memory_retrieval_entropy,memory_slot_mean_pairwise_sim,memory_slot_max_pairwise_sim,memory_bank_context_norm,memory_crosslite_mean_attn_entropy,memory_crosslite_top1_attn_weight,memory_crosslite_mean_context_norm,memory_debug_images_saved
109.0,16.0,16.0,16.0,0.0,18.0,0.0,0.0,0.0,12.0,4.0,0.0,16.0,0.8708216547966003,0.8708196878433228,12.0,1.0,0.9594975113868713,1.0,1.0,0.9834505915641785,0.09832919389009476,0.5133459120988846,35.0
110.0,16.0,16.0,16.0,0.0,19.0,0.0,0.0,0.0,12.0,4.0,0.0,16.0,0.9314962029457092,0.9314761161804199,14.0,0.9999998807907104,0.9594975113868713,1.0,1.0,0.9835612177848816,0.09828921407461166,0.5135265588760376,36.0
111.0,16.0,16.0,16.0,0.0,20.0,0.0,0.0,0.0,12.0,4.0,0.0,16.0,0.9483329057693481,0.9483247995376587,12.0,1.0,0.9594975113868713,1.0,1.0,0.9831880927085876,0.0984918475151062,0.5134761035442352,37.0
112.0,16.0,16.0,16.0,0.0,21.0,0.0,0.0,0.0,12.0,4.0,0.0,16.0,0.959305465221405,0.9593008756637573,14.0,1.0,0.9594975113868713,1.0,1.0,0.9833155274391174,0.09839558973908424,0.5137118399143219,38.0
113.0,16.0,16.0,16.0,0.0,22.0,0.0,0.0,0.0,12.0,4.0,0.0,16.0,0.9624127745628357,0.9624016284942627,14.0,1.0,0.9594975113868713,1.0,1.0,0.9834010899066925,0.09830913320183754,0.513962522149086,39.0
114.0,16.0,16.0,16.0,0.0,23.0,0.0,0.0,0.0,12.0,4.0,0.0,16.0,0.958526611328125,0.9585211873054504,14.0,1.0,0.9594975113868713,1.0,1.0,0.9834173619747162,0.09849023073911667,0.5142115205526352,40.0
115.0,16.0,16.0,16.0,0.0,24.0,0.0,0.0,0.0,12.0,4.0,0.0,16.0,0.9585163593292236,0.9585109949111938,14.0,1.0,0.9594975113868713,1.0,1.0,0.9834191799163818,0.0984906256198883,0.5144285410642624,41.0
116.0,16.0,16.0,16.0,0.0,25.0,0.0,0.0,0.0,12.0,4.0,0.0,16.0,0.9470892548561096,0.9470813274383545,14.0,1.0,0.9594975113868713,1.0,1.0,0.9835324287414551,0.09824444726109505,0.5146318227052689,42.0
117.0,16.0,16.0,16.0,0.0,26.0,0.0,0.0,0.0,12.0,4.0,0.0,16.0,0.9470846652984619,0.947076678276062,14.0,1.0,0.9594975113868713,1.0,1.0,0.9835338294506073,0.09824556484818459,0.5148897469043732,43.0
118.0,16.0,16.0,16.0,0.0,27.0,0.0,0.0,0.0,12.0,4.0,0.0,16.0,0.9406365752220154,0.9406300187110901,14.0,1.0,0.9594975113868713,1.0,1.0,0.9833281934261322,0.09861240908503532,0.5151681005954742,44.0
119.0,16.0,16.0,16.0,0.0,28.0,0.0,0.0,0.0,12.0,4.0,0.0,16.0,0.9406129121780396,0.940606415271759,14.0,1.0,0.9594975113868713,1.0,1.0,0.9833304286003113,0.09861547872424126,0.5154547989368439,45.0
120.0,16.0,16.0,16.0,0.0,29.0,0.0,0.0,0.0,12.0,4.0,0.0,16.0,0.9297907948493958,0.9297831058502197,14.0,1.0,0.9594975113868713,1.0,1.0,0.9829733669757843,0.09855306148529053,0.5154776722192764,46.0
121.0,16.0,16.0,16.0,0.0,30.0,0.0,0.0,0.0,12.0,4.0,0.0,16.0,0.9192370176315308,0.9180607795715332,9.0,0.999900221824646,0.9594975113868713,1.0,1.0,0.9835557639598846,0.09805303066968918,0.5158076137304306,47.0
122.0,16.0,16.0,16.0,0.0,31.0,0.0,0.0,0.0,12.0,4.0,0.0,16.0,0.9192091226577759,0.9180377721786499,9.0,0.9999009966850281,0.9594975113868713,1.0,1.0,0.9835583865642548,0.09805349633097649,0.5160807371139526,48.0
123.0,16.0,17.0,16.0,1.0,31.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,1.0,0.9013806581497192,0.0,0.5354604125022888,0.9356655478477478,1.0,1.0,0.9003321528434753,0.23959796130657196,0.49840207397937775,49.0
124.0,16.0,17.0,16.0,1.0,32.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.946063756942749,0.9460503458976746,14.0,1.0,0.9356655478477478,1.0,1.0,0.92160364985466,0.2108599990606308,0.4995833933353424,50.0
125.0,16.0,17.0,16.0,1.0,33.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.9392606019973755,0.939246654510498,14.0,1.0,0.9356655478477478,1.0,1.0,0.9204856157302856,0.21307098492980003,0.49961666762828827,51.0
126.0,16.0,17.0,16.0,1.0,34.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.9392687082290649,0.9392547011375427,14.0,1.0,0.9356655478477478,1.0,1.0,0.9205920994281769,0.21291928738355637,0.4998532831668854,52.0
127.0,16.0,17.0,16.0,1.0,35.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.9142595529556274,0.9142497777938843,14.0,1.0,0.9356655478477478,1.0,1.0,0.9221213459968567,0.21087179332971573,0.5002375245094299,53.0
128.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.9244384765625,0.9244369268417358,15.0,1.0,0.9356655478477478,1.0,1.0,0.9239756762981415,0.20839593186974525,0.5005119740962982,54.0
129.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8876199126243591,0.8876168727874756,13.0,1.0,0.9356655478477478,1.0,1.0,0.9237933456897736,0.2082245796918869,0.5008091628551483,54.0
130.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.9224662184715271,0.9224534630775452,14.0,1.0,0.9356655478477478,1.0,1.0,0.9211865663528442,0.21288272738456726,0.5006494373083115,54.0
131.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8546017408370972,0.8473803400993347,9.0,0.9962480068206787,0.9356655478477478,1.0,1.0,0.9189066886901855,0.2146841064095497,0.5009345412254333,54.0
132.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8230496048927307,0.8215503692626953,9.0,0.9998378753662109,0.9356655478477478,1.0,1.0,0.9214143455028534,0.2124393954873085,0.5009667426347733,54.0
133.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.9083757400512695,0.9083569645881653,15.0,1.0,0.9356655478477478,1.0,1.0,0.9281965792179108,0.20168790221214294,0.5020853728055954,54.0
134.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8952628374099731,0.8952441811561584,15.0,1.0,0.9356655478477478,1.0,1.0,0.9261971414089203,0.20502638071775436,0.5019487887620926,54.0
135.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.889240562915802,0.8892205357551575,15.0,0.9999998807907104,0.9356655478477478,1.0,1.0,0.9314686357975006,0.1975623331964016,0.5025398582220078,54.0
136.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8866150379180908,0.8865849375724792,15.0,1.0,0.9356655478477478,1.0,1.0,0.9269135892391205,0.2036694772541523,0.5025525540113449,54.0
137.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8737139105796814,0.8736506104469299,7.0,0.9999996423721313,0.9356655478477478,1.0,1.0,0.9283407032489777,0.20212477073073387,0.5028411597013474,54.0
138.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8674337863922119,0.8672031164169312,7.0,0.9999961853027344,0.9356655478477478,1.0,1.0,0.9312157034873962,0.19797777384519577,0.50328628718853,54.0
139.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8673487305641174,0.8671077489852905,7.0,0.9999958872795105,0.9356655478477478,1.0,1.0,0.931370884180069,0.19774817675352097,0.503522664308548,54.0
140.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8609220385551453,0.860919713973999,15.0,1.0,0.9356655478477478,1.0,1.0,0.92926025390625,0.2005820870399475,0.5036956369876862,54.0
141.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8574004173278809,0.8573713302612305,15.0,1.0,0.9356655478477478,1.0,1.0,0.9278429746627808,0.20226646587252617,0.5038614869117737,54.0
142.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8269081115722656,0.8269017934799194,14.0,1.0,0.9356655478477478,1.0,1.0,0.9310953617095947,0.19806011021137238,0.5042023062705994,54.0
143.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8475664854049683,0.847266674041748,7.0,0.9999934434890747,0.9356655478477478,1.0,1.0,0.9299774169921875,0.19957221299409866,0.5044771581888199,54.0
144.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8449435234069824,0.8445941805839539,1.0,0.999991238117218,0.9356655478477478,1.0,1.0,0.9315654337406158,0.19796478748321533,0.5046582967042923,54.0
145.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8550434112548828,0.8516308069229126,1.0,0.9991603493690491,0.9356655478477478,1.0,1.0,0.929950088262558,0.20127825438976288,0.5045061260461807,54.0
146.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.7143552303314209,0.6998592615127563,0.0,0.9849998950958252,0.9356655478477478,1.0,1.0,0.9285573661327362,0.2027055062353611,0.5047903954982758,54.0
147.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.6958110332489014,0.6923384666442871,0.0,0.9991307258605957,0.9356655478477478,1.0,0.9999999403953552,0.9257371127605438,0.2061784863471985,0.504905492067337,54.0
148.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.695811927318573,0.6923568248748779,0.0,0.9991393685340881,0.9356655478477478,1.0,1.0,0.9259173274040222,0.2059251107275486,0.5051341652870178,54.0
149.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.6972748041152954,0.693131148815155,0.0,0.9987625479698181,0.9356655478477478,1.0,0.9999999403953552,0.9277715682983398,0.20263241603970528,0.5056877881288528,54.0
150.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.7055832147598267,0.6931324005126953,0.0,0.9889036417007446,0.9356655478477478,1.0,1.0,0.9298211634159088,0.20046627894043922,0.5056586712598801,54.0
151.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.6805786490440369,0.6520395278930664,0.0,0.9435564875602722,0.9356655478477478,1.0,1.0,0.9327849447727203,0.19669294357299805,0.5060199201107025,54.0
152.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.6723943948745728,0.6443095207214355,0.0,0.945270836353302,0.9356655478477478,1.0,1.0,0.9284287393093109,0.2021365985274315,0.5059856921434402,54.0
153.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.7051762938499451,0.6738883256912231,0.0,0.9326968193054199,0.9356655478477478,1.0,1.0,0.9227624833583832,0.21028586477041245,0.5057781487703323,54.0
154.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.7001646161079407,0.6770013570785522,0.0,0.9623112082481384,0.9356655478477478,1.0,1.0,0.9205114841461182,0.21333178877830505,0.5058392286300659,54.0
155.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.7665758728981018,0.6846204996109009,0.0,0.6404619216918945,0.9356655478477478,1.0,1.0,0.9195343852043152,0.21483168005943298,0.5058179795742035,54.0
156.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.888290524482727,0.8836918473243713,8.0,0.9984760284423828,0.9356655478477478,1.0,0.9999999403953552,0.9242622256278992,0.20823929458856583,0.50638048350811,54.0
157.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.6807998418807983,0.6807997822761536,13.0,1.0,0.9356655478477478,1.0,1.0,0.9249047935009003,0.2062072679400444,0.5068008601665497,54.0
158.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.6109867095947266,0.610978364944458,12.0,1.0,0.9356655478477478,1.0,1.0,0.9241900444030762,0.20740488171577454,0.5069689452648163,54.0
159.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.6854939460754395,0.655387282371521,0.0,0.9374645352363586,0.9356655478477478,1.0,1.0,0.9296364784240723,0.20016658306121826,0.507539913058281,54.0
160.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.6854939460754395,0.655387282371521,0.0,0.9374645352363586,0.9356655478477478,1.0,1.0,0.9272153973579407,0.20395583659410477,0.5073937922716141,54.0
161.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.6854939460754395,0.655387282371521,0.0,0.9374645352363586,0.9356655478477478,1.0,1.0,0.9274699985980988,0.2035907357931137,0.5076196789741516,54.0
162.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.6924058198928833,0.5874005556106567,0.0,0.49715450406074524,0.9356655478477478,1.0,1.0,0.9217369556427002,0.21296705305576324,0.5071796476840973,54.0
163.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.7255723476409912,0.6323660612106323,0.0,0.5689069628715515,0.9356655478477478,1.0,1.0,0.9193638861179352,0.2156621851027012,0.5071814656257629,54.0
164.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.7256085872650146,0.6324125528335571,0.0,0.5689708590507507,0.9356655478477478,1.0,0.9999999403953552,0.9196330308914185,0.2153015471994877,0.5073979943990707,54.0
165.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.7256085872650146,0.6324125528335571,0.0,0.5689708590507507,0.9356655478477478,1.0,0.9999999403953552,0.9282339811325073,0.20288968831300735,0.5083878934383392,54.0
166.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.5654720664024353,0.5654700994491577,12.0,1.0,0.9356655478477478,1.0,1.0,0.927831768989563,0.20245356112718582,0.5087214261293411,54.0
167.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.5655232667922974,0.565521240234375,12.0,1.0,0.9356655478477478,1.0,1.0,0.9280423521995544,0.20215294882655144,0.5089555382728577,54.0
168.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.5490601062774658,0.5490517616271973,12.0,1.0,0.9356655478477478,1.0,1.0,0.9322864711284637,0.19572320953011513,0.509613499045372,54.0
169.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.5490773916244507,0.5490690469741821,12.0,1.0,0.9356655478477478,1.0,1.0,0.932479739189148,0.19544072449207306,0.50984787940979,54.0
170.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.5784690976142883,0.5784628391265869,12.0,1.0,0.9356655478477478,1.0,1.0,0.9313560724258423,0.19680964574217796,0.5098583102226257,54.0
171.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.6674784421920776,0.559158444404602,0.0,0.4778358042240143,0.9356655478477478,1.0,0.9999999403953552,0.9261121153831482,0.2070101499557495,0.5094291567802429,54.0
172.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.6815791130065918,0.5710610151290894,0.0,0.46525609493255615,0.9356655478477478,1.0,1.0,0.9226934015750885,0.21116624772548676,0.5094116032123566,54.0
173.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.7089561223983765,0.5893417000770569,0.0,0.4153001308441162,0.9356655478477478,1.0,1.0,0.9305814802646637,0.19949264079332352,0.5101270079612732,54.0
174.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.7599799633026123,0.7587892413139343,10.0,0.9998977184295654,0.9356655478477478,1.0,1.0,0.9306319952011108,0.1977590098977089,0.5107308179140091,54.0
175.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.7893486618995667,0.7882627248764038,9.0,0.9999148845672607,0.9356655478477478,1.0,0.9999999403953552,0.9299358427524567,0.19927507266402245,0.5107757300138474,54.0
176.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.789358377456665,0.7882769107818604,9.0,0.9999156594276428,0.9356655478477478,1.0,1.0,0.9301363825798035,0.1989864893257618,0.5110282450914383,54.0
177.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.7813562154769897,0.7810965180397034,10.0,0.9999951720237732,0.9356655478477478,1.0,1.0,0.9288455545902252,0.201376773416996,0.5111509561538696,54.0
178.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.7838840484619141,0.781596302986145,9.0,0.9996224641799927,0.9356655478477478,1.0,1.0,0.9339196085929871,0.1925535500049591,0.5122523456811905,54.0
179.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.7607924938201904,0.7601107954978943,9.0,0.9999664425849915,0.9356655478477478,1.0,1.0,0.9328650236129761,0.19541795924305916,0.5119238942861557,54.0
180.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.7562828063964844,0.754536509513855,10.0,0.999779999256134,0.9356655478477478,1.0,1.0,0.9324633181095123,0.19587655365467072,0.5123041719198227,54.0
181.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.6859531998634338,0.5727319717407227,0.0,0.45004987716674805,0.9356655478477478,1.0,1.0,0.9218754470348358,0.21297547221183777,0.511226624250412,54.0
182.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.6859557628631592,0.572731077671051,0.0,0.45003044605255127,0.9356655478477478,1.0,1.0,0.9221053123474121,0.2126644067466259,0.5114699453115463,54.0
183.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.6859557628631592,0.572731077671051,0.0,0.45003044605255127,0.9356655478477478,1.0,1.0,0.9285531938076019,0.20268794894218445,0.5124528259038925,54.0
184.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8096251487731934,0.8026548624038696,9.0,0.9965038299560547,0.9356655478477478,1.0,0.9999999403953552,0.928074449300766,0.20291229337453842,0.5128132253885269,54.0
185.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.750080406665802,0.7485196590423584,9.0,0.9998242259025574,0.9356655478477478,1.0,1.0,0.9315669536590576,0.19744957983493805,0.5132452845573425,54.0
186.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.7622056007385254,0.7505627870559692,9.0,0.9902876019477844,0.9356655478477478,1.0,0.9999999403953552,0.9290446937084198,0.20094049721956253,0.5133224725723267,54.0
187.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.7622247338294983,0.750584602355957,9.0,0.9902920722961426,0.9356655478477478,1.0,1.0,0.9292412996292114,0.2006601020693779,0.513567790389061,54.0
188.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.7878367900848389,0.7812467813491821,9.0,0.9968740940093994,0.9356655478477478,1.0,1.0,0.9262068867683411,0.20588849484920502,0.513504296541214,54.0
189.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8464711308479309,0.8461393117904663,10.0,0.9999920725822449,0.9356655478477478,1.0,1.0,0.9247628748416901,0.2066420055925846,0.5137486457824707,54.0
190.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8313480019569397,0.8311173915863037,9.0,0.9999961853027344,0.9356655478477478,1.0,0.9999999403953552,0.9239234924316406,0.20768793672323227,0.513906866312027,54.0
191.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.812240481376648,0.8089077472686768,9.0,0.9991992115974426,0.9356655478477478,1.0,1.0,0.9231680631637573,0.2093394175171852,0.513870969414711,54.0
192.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8197672367095947,0.8128759860992432,9.0,0.9965825080871582,0.9356655478477478,1.0,1.0,0.9244256615638733,0.20759400725364685,0.5142615139484406,54.0
193.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8160045742988586,0.8097726702690125,10.0,0.997204065322876,0.9356655478477478,1.0,1.0,0.9191412925720215,0.21353881061077118,0.5140744745731354,54.0
194.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8660827875137329,0.8615787625312805,10.0,0.9985381364822388,0.9356655478477478,1.0,1.0,0.9219215214252472,0.2097659446299076,0.5146380811929703,54.0
195.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.876482367515564,0.876423180103302,10.0,0.9999997019767761,0.9356655478477478,1.0,1.0,0.9237738251686096,0.20712732151150703,0.5149344205856323,54.0
196.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8665528893470764,0.8655811548233032,10.0,0.9999318718910217,0.9356655478477478,1.0,0.9999999403953552,0.9218756258487701,0.20964975282549858,0.514989048242569,54.0
197.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8779392242431641,0.8710973858833313,9.0,0.9966312050819397,0.9356655478477478,1.0,1.0,0.92230424284935,0.20899010077118874,0.5154248178005219,54.0
198.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8582128286361694,0.8467268943786621,9.0,0.9905458688735962,0.9356655478477478,1.0,1.0,0.9265701770782471,0.20320529863238335,0.5159956812858582,54.0
199.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.7392290234565735,0.6879909038543701,0.0,0.8328719139099121,0.9356655478477478,1.0,1.0,0.923430860042572,0.20645667240023613,0.5161433815956116,54.0
200.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.7474499940872192,0.6823019981384277,0.0,0.7484346032142639,0.9356655478477478,1.0,1.0,0.9249332845211029,0.2052672728896141,0.5164005309343338,56.0
201.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8863327503204346,0.8827135562896729,10.0,0.9990557432174683,0.9356655478477478,1.0,0.9999999403953552,0.9274409413337708,0.20130763575434685,0.5168768614530563,56.0
202.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8879067897796631,0.8852946758270264,9.0,0.9995079636573792,0.9356655478477478,1.0,1.0,0.9286561608314514,0.19958175346255302,0.5172356814146042,56.0
203.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.9069002270698547,0.8951457738876343,9.0,0.9901018738746643,0.9356655478477478,1.0,1.0,0.9282146394252777,0.19982720911502838,0.5174922049045563,56.0
204.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.9062964916229248,0.904005765914917,9.0,0.9996216297149658,0.9356655478477478,1.0,1.0,0.9322243928909302,0.1957734189927578,0.5178329944610596,56.0
205.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8995310664176941,0.8943523168563843,9.0,0.9980679154396057,0.9356655478477478,1.0,1.0,0.9314623177051544,0.19646106660366058,0.5181198269128799,56.0
206.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.9039350152015686,0.8938741683959961,9.0,0.9927352666854858,0.9356655478477478,1.0,0.9999999403953552,0.9312745630741119,0.19693252071738243,0.5182831436395645,56.0
207.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.9039488434791565,0.8938970565795898,9.0,0.9927482604980469,0.9356655478477478,1.0,1.0,0.9314517974853516,0.19667940959334373,0.5185161232948303,56.0
208.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8867920637130737,0.8863605260848999,9.0,0.9999865889549255,0.9356655478477478,1.0,1.0,0.9313246011734009,0.1967490203678608,0.5187173783779144,56.0
209.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8691315650939941,0.8676695227622986,2.0,0.9998459219932556,0.9356655478477478,1.0,1.0,0.9385960102081299,0.18738872930407524,0.5196977257728577,56.0
210.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8435940742492676,0.8408379554748535,9.0,0.9994522333145142,0.9356655478477478,1.0,1.0,0.9410192668437958,0.1829608492553234,0.5202626734972,56.0
211.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8626453876495361,0.8602070808410645,9.0,0.9995712637901306,0.9356655478477478,1.0,1.0,0.9334540963172913,0.19398071244359016,0.51957668364048,56.0
212.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8733092546463013,0.8674197793006897,9.0,0.9975022673606873,0.9356655478477478,1.0,1.0,0.9382055997848511,0.1868903450667858,0.5202419310808182,56.0
213.0,16.0,17.0,16.0,1.0,36.0,0.0,0.0,0.0,13.0,3.0,0.0,16.0,0.8085197806358337,0.8073294162750244,9.0,0.999897837638855,0.9356655478477478,1.0,1.0,0.9391100108623505,0.18544912338256836,0.5206575989723206,56.0
