frame,path,teacher_conf,accepted,accepted_final,passed_base_gate,passed_motion_gate,passed_persistence_gate,teacher_num_candidates,teacher_selected_rank,teacher_selected_score,teacher_selected_score_conf,teacher_selected_score_temporal,persistence_count,temporal_iou,persistence_iou,center_shift_frac,area_ratio,num_pseudo_boxes_used,buffer_size,update_event_triggered,update_applied,updates_this_frame,batch_size_used,det_loss,total_loss,teacher_latency_ms,student_post_conf,student_post_latency_ms,update_latency_ms,frame_latency_ms
5465,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05466.jpg,0.900831,1,1,1,1,1,1,1,1.867206,0.900831,0.966375,4,0.977750,0.977750,0.000798,1.011511,4,32,1,1,1,4,9.859977,9.859977,14.919,0.946893,14.422,471.509,519.300
5466,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05467.jpg,0.878439,1,1,1,1,1,2,1,1.808070,0.878439,0.929631,5,0.949235,0.949235,0.003331,1.006100,4,32,1,1,1,4,7.181056,7.181056,13.708,0.905687,13.452,518.086,559.992
5467,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05468.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,7.179987,7.179987,13.509,0.716621,13.734,428.155,470.814
5468,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05469.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,7.405092,7.405092,13.286,0.549377,13.354,594.668,635.820
5469,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05470.jpg,0.790002,0,0,0,1,0,2,1,0.790002,0.790002,0.000000,0,,,,,4,32,1,1,1,4,6.947567,6.947567,13.363,0.817137,13.737,367.774,409.961
5470,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05471.jpg,0.887638,0,0,1,1,0,1,1,1.809194,0.887638,0.921556,1,0.952002,,0.002757,1.027676,4,32,1,1,1,4,8.668001,8.668001,13.682,0.918049,13.705,626.735,667.440
5471,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05472.jpg,0.894895,1,1,1,1,1,1,1,1.848044,0.894895,0.953148,2,0.973261,0.973261,0.002173,1.014860,4,32,1,1,1,4,8.853179,8.853179,13.514,0.919544,13.124,717.898,759.552
5472,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05473.jpg,0.888687,1,1,1,1,1,2,1,1.794157,0.888687,0.905469,3,0.946317,0.946317,0.003829,1.036733,4,32,1,1,1,4,7.469381,7.469381,13.410,0.911018,13.866,591.549,633.289
5473,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05474.jpg,0.907270,1,1,1,1,1,1,1,1.860248,0.907270,0.952978,4,0.975739,0.975739,0.002354,1.017538,4,32,1,1,1,4,6.741554,6.741554,13.940,0.955520,14.201,684.425,726.216
5474,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05475.jpg,0.907219,1,1,1,1,1,1,1,1.906913,0.907219,0.999694,5,0.999839,0.999839,0.000014,1.000110,4,32,1,1,1,4,6.222098,6.222098,14.479,0.954507,14.148,546.402,590.156
5475,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05476.jpg,0.913582,1,1,1,1,1,1,1,1.826925,0.913582,0.913343,6,0.951856,0.951856,0.004278,1.029229,4,32,1,1,1,4,7.154578,7.154578,13.580,0.971095,13.597,378.341,418.940
5476,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05477.jpg,0.861303,1,1,1,1,1,1,1,1.801340,0.861303,0.940036,7,0.957734,0.957734,0.001655,1.015436,4,32,1,1,1,4,8.766336,8.766336,13.468,0.857846,14.344,416.380,458.857
5477,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05478.jpg,0.804621,1,1,1,1,1,1,1,1.604537,0.804621,0.799916,8,0.877069,0.877069,0.013911,1.029685,4,32,1,1,1,4,6.797236,6.797236,13.282,0.855240,13.638,507.502,548.780
5478,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05479.jpg,0.804734,1,1,1,1,1,1,1,1.804571,0.804734,0.999837,9,0.999904,0.999904,0.000007,1.000050,4,32,1,1,1,4,7.106930,7.106930,13.240,0.855100,13.208,389.637,431.610
5479,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05480.jpg,0.878406,1,1,1,1,1,1,1,1.746201,0.878406,0.867795,10,0.908716,0.908716,0.008481,1.004116,4,32,1,1,1,4,10.459058,10.459058,13.365,0.886687,13.096,624.626,665.714
5480,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05481.jpg,0.911508,1,1,1,1,1,1,1,1.823630,0.911508,0.912123,11,0.950046,0.950046,0.004465,1.026993,4,32,1,1,1,4,9.547748,9.547748,13.609,0.948918,13.761,459.794,500.556
5481,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05482.jpg,0.913620,1,1,1,1,1,2,1,1.879132,0.913620,0.965512,12,0.980006,0.980006,0.001634,1.010013,4,32,1,1,1,4,7.031603,7.031603,13.556,0.942543,13.459,642.820,683.265
5482,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05483.jpg,0.907320,1,1,1,1,1,2,1,1.879444,0.907320,0.972124,13,0.981280,0.981280,0.001363,1.003801,4,32,1,1,1,4,6.387449,6.387449,13.601,0.946408,13.749,417.891,460.074
5483,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05484.jpg,0.918820,1,1,1,1,1,2,1,1.907790,0.918820,0.988970,14,0.991776,0.991776,0.000534,1.000237,4,32,1,1,1,4,6.564236,6.564236,13.554,0.965484,13.559,642.865,683.380
5484,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05485.jpg,0.925185,1,1,1,1,1,1,1,1.892962,0.925185,0.967777,15,0.978805,0.978805,0.001751,1.003799,4,32,1,1,1,4,6.845108,6.845108,13.381,0.973235,13.752,845.592,887.302
5485,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05486.jpg,0.870142,1,1,1,1,1,1,1,1.711326,0.870142,0.841183,16,0.913867,0.913867,0.009053,1.053840,4,32,1,1,1,4,7.174658,7.174658,13.282,0.901562,13.571,685.442,726.490
5486,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05487.jpg,0.765612,0,0,0,1,0,1,1,1.633054,0.765612,0.867442,0,,,0.004426,1.051039,4,32,1,1,1,4,6.302043,6.302043,13.282,0.831936,13.543,459.236,500.626
5487,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05488.jpg,0.893689,0,0,1,1,0,1,1,1.572573,0.893689,0.678884,1,0.791901,,0.024668,1.033148,4,32,1,1,1,4,6.251981,6.251981,13.443,0.903650,13.445,688.976,729.024
5488,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05489.jpg,0.930468,1,1,1,1,1,1,1,1.694574,0.930468,0.764106,2,0.851339,0.851339,0.010520,1.078947,4,32,1,1,1,4,6.627481,6.627481,13.673,0.977023,13.142,555.684,595.545
5489,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05490.jpg,0.931212,1,1,1,1,1,1,1,1.863522,0.931212,0.932310,3,0.964734,0.964734,0.003293,1.026146,4,32,1,1,1,4,6.835846,6.835846,13.907,0.979050,14.090,294.719,339.903
5490,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05491.jpg,0.932979,1,1,1,1,1,1,1,1.853668,0.932979,0.920690,4,0.958585,0.958585,0.003859,1.030954,4,32,1,1,1,4,7.326267,7.326267,13.195,0.980699,13.782,544.844,585.153
5491,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05492.jpg,0.931791,1,1,1,1,1,1,1,1.875853,0.931791,0.944062,5,0.969055,0.969055,0.002888,1.017276,4,32,1,1,1,4,7.671232,7.671232,14.000,0.979699,14.035,378.835,422.483
5492,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05493.jpg,0.931795,1,1,1,1,1,1,1,1.931614,0.931795,0.999819,6,0.999882,0.999882,0.000009,1.000029,4,32,1,1,1,4,8.182473,8.182473,13.505,0.979392,14.189,639.420,682.900
5493,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05494.jpg,0.934241,1,1,1,1,1,1,1,1.738836,0.934241,0.804595,7,0.901791,0.901791,0.010885,1.084640,4,32,1,1,1,4,7.617517,7.617517,13.477,0.979155,13.374,413.798,455.264
5494,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05495.jpg,0.908799,1,1,1,1,1,1,1,1.777920,0.908799,0.869121,8,0.918715,0.918715,0.004314,1.049690,4,32,1,1,1,4,7.028011,7.028011,13.338,0.904004,13.278,858.898,899.534
5495,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05496.jpg,0.884380,1,1,1,1,1,1,1,1.670618,0.884380,0.786238,9,0.861731,0.861731,0.015230,1.018602,4,32,1,1,1,4,7.116321,7.116321,12.973,0.923014,13.395,620.685,660.059
5496,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05497.jpg,0.950172,1,1,1,1,1,1,1,1.870802,0.950172,0.920630,10,0.944819,0.944819,0.005027,1.000720,4,32,1,1,1,4,6.605289,6.605289,13.356,0.985829,13.991,724.231,765.800
5497,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05498.jpg,0.965257,1,1,1,1,1,1,1,1.938658,0.965257,0.973401,11,0.984345,0.984345,0.000766,1.010974,4,32,1,1,1,4,7.345001,7.345001,13.608,0.992004,18.963,414.384,461.812
5498,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05499.jpg,0.958758,1,1,1,1,1,1,1,1.855756,0.958758,0.896997,12,0.947217,0.947217,0.005140,1.042060,4,32,1,1,1,4,6.659064,6.659064,13.813,0.990098,13.460,479.240,522.088
5499,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05500.jpg,0.967521,1,1,1,1,1,1,1,1.907269,0.967521,0.939748,13,0.968692,0.968692,0.002380,1.027295,4,32,1,1,1,4,6.394407,6.394407,13.801,0.991488,13.391,638.941,681.064
5500,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05501.jpg,0.957843,1,1,1,1,1,1,1,1.935786,0.957843,0.977943,14,0.989075,0.989075,0.000784,1.011045,4,32,1,1,1,4,6.051370,6.051370,13.791,0.987698,13.814,737.325,779.866
5501,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05502.jpg,0.956924,1,1,1,1,1,1,1,1.915921,0.956924,0.958997,15,0.973439,0.973439,0.002300,1.005063,4,32,1,1,1,4,6.539208,6.539208,14.176,0.986186,13.976,601.468,647.632
5502,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05503.jpg,0.906074,1,1,1,1,1,1,1,1.761753,0.906074,0.855679,16,0.906853,0.906853,0.008622,1.020880,4,32,1,1,1,4,5.973830,5.973830,13.655,0.932776,19.854,565.439,614.337
5503,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05504.jpg,0.911744,1,1,1,1,1,1,1,1.738571,0.911744,0.826827,17,0.889520,0.889520,0.011737,1.018797,4,32,1,1,1,4,6.920396,6.920396,13.495,0.941853,13.583,616.252,659.230
5504,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05505.jpg,0.952831,1,1,1,1,1,1,1,1.751009,0.952831,0.798178,18,0.883650,0.883650,0.004934,1.110822,4,32,1,1,1,4,6.313268,6.313268,13.077,0.984567,13.468,595.924,637.093
5505,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05506.jpg,0.968052,1,1,1,1,1,1,1,1.782733,0.968052,0.814681,19,0.897335,0.897335,0.009850,1.067621,4,32,1,1,1,4,5.518347,5.518347,14.168,0.991005,13.892,666.980,709.920
5506,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05507.jpg,0.959250,1,1,1,1,1,1,1,1.874315,0.959250,0.915065,20,0.953213,0.953213,0.003750,1.032517,4,32,1,1,1,4,5.198160,5.198160,13.437,0.987558,17.750,449.701,496.664
5507,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05508.jpg,0.966949,1,1,1,1,1,1,1,1.870428,0.966949,0.903479,21,0.946528,0.946528,0.004379,1.036168,4,32,1,1,1,4,5.378086,5.378086,15.618,0.989406,14.670,555.830,604.115
5508,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05509.jpg,0.975750,1,1,1,1,1,1,1,1.963698,0.975750,0.987948,22,0.994262,0.994262,0.000578,1.005209,4,32,1,1,1,4,4.884601,4.884601,13.852,0.992006,13.954,721.964,764.981
5509,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05510.jpg,0.967229,1,1,1,1,1,1,1,1.954250,0.967229,0.987022,23,0.993444,0.993444,0.000630,1.004991,4,32,1,1,1,4,4.816308,4.816308,13.774,0.989298,13.842,434.832,477.617
5510,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05511.jpg,0.942865,1,1,1,1,1,1,1,1.884650,0.942865,0.941785,24,0.967455,0.967455,0.002386,1.022170,4,32,1,1,1,4,4.355317,4.355317,13.719,0.979371,13.840,549.083,591.495
5511,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05512.jpg,0.882214,1,1,1,1,1,1,1,1.713179,0.882214,0.830965,25,0.890752,0.890752,0.011230,1.017435,4,32,1,1,1,4,5.083920,5.083920,12.846,0.898366,13.362,380.749,419.456
5512,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05513.jpg,0.953228,1,1,1,1,1,1,1,1.752208,0.953228,0.798979,26,0.874809,0.874809,0.012974,1.034983,4,32,1,1,1,4,5.238659,5.238659,13.236,0.978638,13.600,466.039,506.074
5513,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05514.jpg,0.978603,1,1,1,1,1,1,1,1.942310,0.978603,0.963707,27,0.979649,0.979649,0.001245,1.015170,4,32,1,1,1,4,5.514133,5.514133,13.489,0.990310,13.722,465.044,507.882
5514,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05515.jpg,0.976141,1,1,1,1,1,1,1,1.929914,0.976141,0.953773,28,0.972284,0.972284,0.002222,1.012027,4,32,1,1,1,4,4.804724,4.804724,13.566,0.989183,13.687,409.013,450.089
5515,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05516.jpg,0.976158,1,1,1,1,1,1,1,1.976104,0.976158,0.999945,29,0.999963,0.999963,0.000004,1.000000,4,32,1,1,1,4,4.439577,4.439577,13.174,0.989004,13.829,424.275,464.399
5516,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05517.jpg,0.978101,1,1,1,1,1,1,1,1.963316,0.978101,0.985215,30,0.989001,0.989001,0.000366,1.003006,4,32,1,1,1,4,4.318558,4.318558,14.157,0.989255,13.869,475.247,516.545
5517,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05518.jpg,0.980223,1,1,1,1,1,1,1,1.962332,0.980223,0.982109,31,0.988786,0.988786,0.000742,1.004581,4,32,1,1,1,4,4.010199,4.010199,14.226,0.989867,14.430,472.880,515.078
5518,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05519.jpg,0.956726,1,1,1,1,1,1,1,1.923789,0.956726,0.967063,32,0.980535,0.980535,0.001648,1.008320,4,32,1,1,1,4,4.470170,4.470170,12.735,0.977697,13.918,655.782,696.414
5519,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05520.jpg,0.911811,1,1,1,1,1,1,1,1.707856,0.911811,0.796045,33,0.866490,0.866490,0.014161,1.016937,4,32,1,1,1,4,4.962890,4.962890,13.159,0.939117,13.789,778.353,818.466
5520,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05521.jpg,0.911799,1,1,1,1,1,1,1,1.911687,0.911799,0.999888,34,0.999927,0.999927,0.000005,1.000022,4,32,1,1,1,4,5.188701,5.188701,13.065,0.938851,13.607,598.535,638.106
5521,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05522.jpg,0.958265,1,1,1,1,1,1,1,1.814809,0.958265,0.856544,35,0.904862,0.904862,0.008863,1.014257,4,32,1,1,1,4,5.129628,5.129628,13.502,0.983020,12.791,584.770,624.613
5522,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05523.jpg,0.974233,1,1,1,1,1,1,1,1.909692,0.974233,0.935458,36,0.955996,0.955996,0.004194,1.000783,4,32,1,1,1,4,4.993642,4.993642,13.509,0.988966,13.806,287.293,330.697
5523,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05524.jpg,0.979034,1,1,1,1,1,1,1,1.959460,0.979034,0.980426,37,0.988112,0.988112,0.000981,1.004332,4,32,1,1,1,4,5.915062,5.915062,13.644,0.991117,13.529,577.052,617.653
5524,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05525.jpg,0.983483,1,1,1,1,1,1,1,1.949257,0.983483,0.965774,38,0.978314,0.978314,0.002086,1.003617,4,32,1,1,1,4,4.251558,4.251558,13.203,0.993260,13.289,250.032,289.714
5525,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05526.jpg,0.982229,1,1,1,1,1,1,1,1.963476,0.982229,0.981247,39,0.990731,0.990731,0.000789,1.008477,4,32,1,1,1,4,5.955737,5.955737,13.447,0.992611,12.896,620.456,661.986
5526,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05527.jpg,0.959818,1,1,1,1,1,1,1,1.912710,0.959818,0.952892,40,0.969780,0.969780,0.002938,1.004144,4,32,1,1,1,4,5.492737,5.492737,13.398,0.984194,12.890,928.216,967.382
5527,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05528.jpg,0.934233,1,1,1,1,1,1,1,1.822608,0.934233,0.888376,41,0.928595,0.928595,0.006872,1.013904,4,32,1,1,1,4,4.408718,4.408718,12.962,0.957339,13.409,372.807,412.772
5528,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05529.jpg,0.978817,1,1,1,1,1,1,1,1.759340,0.978817,0.780524,42,0.877463,0.877463,0.013296,1.070696,4,32,1,1,1,4,5.066374,5.066374,13.153,0.989261,13.519,407.672,449.697
5529,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05530.jpg,0.985116,1,1,1,1,1,1,1,1.965096,0.985116,0.979980,43,0.987783,0.987783,0.001004,1.004338,4,32,1,1,1,4,4.764315,4.764315,12.464,0.992423,13.541,495.710,534.746
5530,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05531.jpg,0.988015,1,1,1,1,1,1,1,1.971345,0.988015,0.983330,44,0.988718,0.988718,0.000888,1.001518,4,32,1,1,1,4,4.629471,4.629471,13.442,0.993846,13.577,423.426,464.215
5531,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05532.jpg,0.983617,1,1,1,1,1,1,1,1.964754,0.983617,0.981137,45,0.990404,0.990404,0.000714,1.008711,4,32,1,1,1,4,4.353577,4.353577,13.354,0.991746,13.539,410.562,452.189
5532,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05533.jpg,0.976954,1,1,1,1,1,1,1,1.921608,0.976954,0.944654,46,0.967954,0.967954,0.002598,1.016841,4,32,1,1,1,4,4.424842,4.424842,13.257,0.988493,13.779,391.132,432.950
5533,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05534.jpg,0.976983,1,1,1,1,1,1,1,1.976926,0.976983,0.999942,47,0.999969,0.999969,0.000001,1.000031,4,32,1,1,1,4,4.568074,4.568074,13.631,0.988392,13.405,589.684,631.572
5534,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05535.jpg,0.975462,1,1,1,1,1,1,1,1.951639,0.975462,0.976177,48,0.986447,0.986447,0.001050,1.007783,4,32,1,1,1,4,4.891610,4.891610,13.563,0.987675,13.431,470.346,511.997
5535,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05536.jpg,0.977443,1,1,1,1,1,1,1,1.943348,0.977443,0.965905,49,0.978904,0.978904,0.001688,1.007323,4,32,1,1,1,4,4.592611,4.592611,14.944,0.989876,13.804,458.560,501.553
5536,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05537.jpg,0.978150,1,1,1,1,1,1,1,1.967486,0.978150,0.989336,50,0.991980,0.991980,0.000528,1.000037,4,32,1,1,1,4,4.787915,4.787915,13.444,0.989386,13.643,503.951,546.300
5537,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05538.jpg,0.978156,1,1,1,1,1,1,1,1.977898,0.978156,0.999742,51,0.999870,0.999870,0.000011,1.000110,4,32,1,1,1,4,4.766065,4.766065,13.915,0.989138,13.832,653.299,695.888
5538,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05539.jpg,0.980173,1,1,1,1,1,1,1,1.938687,0.980173,0.958514,52,0.976367,0.976367,0.001421,1.016888,4,32,1,1,1,4,4.307201,4.307201,13.253,0.990556,13.661,591.404,633.031
5539,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05540.jpg,0.978123,1,1,1,1,1,1,1,1.968406,0.978123,0.990283,53,0.994831,0.994831,0.000387,1.003965,4,32,1,1,1,4,4.398423,4.398423,13.098,0.989116,13.863,428.492,468.579
5540,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05541.jpg,0.982020,1,1,1,1,1,1,1,1.956415,0.982020,0.974395,54,0.984818,0.984818,0.001398,1.005426,4,32,1,1,1,4,4.338403,4.338403,13.303,0.990808,13.677,530.266,572.284
5541,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05542.jpg,0.982038,1,1,1,1,1,1,1,1.981869,0.982038,0.999831,55,0.999915,0.999915,0.000007,1.000076,4,32,1,1,1,4,4.139550,4.139550,13.218,0.990603,13.364,585.281,624.688
5542,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05543.jpg,0.978954,1,1,1,1,1,1,1,1.938735,0.978954,0.959781,56,0.979718,0.979718,0.001553,1.019028,4,32,1,1,1,4,3.866626,3.866626,13.252,0.989011,13.541,456.311,496.207
5543,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05544.jpg,0.978954,1,1,1,1,1,1,1,1.978911,0.978954,0.999957,57,0.999976,0.999976,0.000002,1.000011,4,32,1,1,1,4,3.835279,3.835279,13.294,0.988788,13.452,533.212,573.071
5544,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05545.jpg,0.981046,1,1,1,1,1,1,1,1.956838,0.981046,0.975791,58,0.986484,0.986484,0.000998,1.008818,4,32,1,1,1,4,3.709588,3.709588,13.296,0.989685,12.996,549.543,588.840
5545,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05546.jpg,0.982328,1,1,1,1,1,1,1,1.964961,0.982328,0.982633,59,0.987716,0.987716,0.000918,1.000839,4,32,1,1,1,4,3.742010,3.742010,13.557,0.990220,13.846,694.888,735.865
5546,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05547.jpg,0.983176,1,1,1,1,1,1,1,1.959300,0.983176,0.976124,60,0.983178,0.983178,0.000880,1.004181,4,32,1,1,1,4,3.635967,3.635967,13.461,0.990003,13.769,545.960,587.990
5547,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05548.jpg,0.978353,1,1,1,1,1,1,1,1.963194,0.978353,0.984841,61,0.991765,0.991765,0.000538,1.006457,4,32,1,1,1,4,3.650856,3.650856,13.263,0.986315,13.421,591.691,631.474
5548,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05549.jpg,0.984249,1,1,1,1,1,1,1,1.966487,0.984249,0.982239,62,0.989240,0.989240,0.000762,1.004923,4,32,1,1,1,4,3.941811,3.941811,13.876,0.989498,13.519,603.113,645.209
5549,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05550.jpg,0.979942,1,1,1,1,1,1,1,1.966958,0.979942,0.987016,63,0.992955,0.992955,0.000431,1.005749,4,32,1,1,1,4,3.660212,3.660212,13.386,0.986665,13.631,293.824,333.910
5550,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05551.jpg,0.983331,1,1,1,1,1,1,1,1.952832,0.983331,0.969502,64,0.978479,0.978479,0.001668,1.001264,4,32,1,1,1,4,4.116545,4.116545,13.350,0.987831,13.845,506.479,546.771
5551,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05552.jpg,0.983098,1,1,1,1,1,1,1,1.966322,0.983098,0.983223,65,0.989406,0.989406,0.000805,1.003351,4,32,1,1,1,4,4.141776,4.141776,13.509,0.987184,13.664,572.694,614.488
5552,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05553.jpg,0.984749,1,1,1,1,1,1,1,1.968207,0.984749,0.983457,66,0.990146,0.990146,0.000932,1.003160,4,32,1,1,1,4,4.555155,4.555155,13.308,0.987862,14.916,403.047,444.559
5553,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05554.jpg,0.988326,1,1,1,1,1,1,1,1.974555,0.988326,0.986228,67,0.991120,0.991120,0.000529,1.003448,4,32,1,1,1,4,4.713107,4.713107,13.516,0.990270,13.685,599.190,640.617
5554,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05555.jpg,0.988310,1,1,1,1,1,1,1,1.988209,0.988310,0.999899,68,0.999948,0.999948,0.000003,1.000048,4,32,1,1,1,4,4.665423,4.665423,14.915,0.990014,15.913,430.933,475.101
5555,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05556.jpg,0.989409,1,1,1,1,1,1,1,1.973917,0.989409,0.984508,69,0.989852,0.989852,0.001079,1.000003,4,32,1,1,1,4,5.635462,5.635462,13.399,0.990628,13.518,460.555,500.520
5556,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05557.jpg,0.986510,1,1,1,1,1,1,1,1.967073,0.986510,0.980563,70,0.987666,0.987666,0.001060,1.002854,4,32,1,1,1,4,4.794920,4.794920,13.391,0.987843,15.419,371.144,413.038
5557,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05558.jpg,0.985424,1,1,1,1,1,1,1,1.966780,0.985424,0.981356,71,0.987555,0.987555,0.000449,1.006064,4,32,1,1,1,4,4.589105,4.589105,14.401,0.986413,12.752,433.532,475.121
5558,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05559.jpg,0.987154,1,1,1,1,1,1,1,1.946703,0.987154,0.959549,72,0.979549,0.979549,0.001318,1.020878,4,32,1,1,1,4,4.678447,4.678447,13.341,0.987551,13.232,491.411,530.555
