frame,path,active_conf,active_latency_ms,shadow_teacher_conf,shadow_student_conf,shadow_teacher_latency_ms,shadow_student_latency_ms,shadow_update_latency_ms,shadow_update_applied,shadow_updates_this_frame,shadow_buffer_size,shadow_accepted,update_paused,throttle_weird_rate,throttle_box_jump_rate,active_weights,active_model_kind,promotion_policy,active_current_bad_streak
3645,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03646.jpg,0.9954948425292969,12.091296195983887,0.9954747557640076,0.9985729455947876,11.546688079833984,12.34335994720459,636.2414360046387,1,1,32,1,0,0.1599999964237213,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3646,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03647.jpg,0.9958456158638,12.44041633605957,0.9958199262619019,0.9977394342422485,12.742527961730957,12.388352394104004,405.8241844177246,1,1,32,1,0,0.1599999964237213,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3647,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03648.jpg,0.9966471791267395,12.08233642578125,0.9966163039207458,0.9957866072654724,12.654815673828125,16.67478370666504,495.85437774658203,1,1,32,1,0,0.15000000596046448,0.07999999821186066,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3648,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03649.jpg,0.9958239793777466,12.567359924316406,0.9958087205886841,0.9929109215736389,12.121600151062012,12.546079635620117,871.7532157897949,1,1,32,1,0,0.15000000596046448,0.07000000029802322,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3649,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03650.jpg,0.996250331401825,12.475456237792969,0.996216356754303,0.9859312772750854,12.042464256286621,11.613344192504883,595.0901508331299,1,1,32,1,0,0.15000000596046448,0.07000000029802322,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3650,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03651.jpg,0.9955694079399109,11.721216201782227,0.995524525642395,0.9780568480491638,11.99459171295166,16.228256225585938,531.6426753997803,1,1,32,1,0,0.15000000596046448,0.07000000029802322,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3651,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03652.jpg,0.9954284429550171,12.27724838256836,0.9953826069831848,0.9766771793365479,12.117504119873047,11.713408470153809,554.3100833892822,1,1,32,1,0,0.15000000596046448,0.07000000029802322,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3652,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03653.jpg,0.9895319938659668,15.139039993286133,0.9895254373550415,0.9655730724334717,11.161567687988281,12.622528076171875,515.8874988555908,1,1,32,1,0,0.15000000596046448,0.07000000029802322,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3653,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03654.jpg,0.9966506361961365,12.132608413696289,0.9966050386428833,0.9848507642745972,12.554304122924805,12.426591873168945,752.0663738250732,1,1,32,1,0,0.15000000596046448,0.07000000029802322,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3654,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03655.jpg,0.9929238557815552,12.369152069091797,0.9929076433181763,0.974190354347229,12.161855697631836,12.438559532165527,414.0810966491699,1,1,32,1,0,0.15000000596046448,0.07000000029802322,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3655,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03656.jpg,0.9962403774261475,11.803520202636719,0.9962014555931091,0.990871012210846,11.737631797790527,12.016639709472656,293.5469150543213,1,1,32,1,0,0.15000000596046448,0.07000000029802322,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3656,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03657.jpg,0.9958409667015076,12.119808197021484,0.9958065748214722,0.9929842948913574,12.153120040893555,12.6310396194458,629.1403770446777,1,1,32,1,0,0.15000000596046448,0.07000000029802322,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3657,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03658.jpg,0.9946385025978088,12.154975891113281,0.994594395160675,0.9935492873191833,11.68995189666748,12.211935997009277,502.17294692993164,1,1,32,1,0,0.15000000596046448,0.07000000029802322,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3658,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03659.jpg,0.9970585107803345,12.343487739562988,0.9970081448554993,0.9957215785980225,12.327648162841797,12.010496139526367,752.377986907959,1,1,32,1,0,0.15000000596046448,0.07000000029802322,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3659,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03660.jpg,0.9964806437492371,12.181983947753906,0.9964224100112915,0.9947236776351929,11.944864273071289,12.703743934631348,493.35694313049316,1,1,32,1,0,0.15000000596046448,0.07000000029802322,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3660,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03661.jpg,0.9958589673042297,12.10927963256836,0.9957510232925415,0.9901400208473206,11.835552215576172,12.615679740905762,534.3306064605713,1,1,32,1,0,0.15000000596046448,0.07000000029802322,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3661,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03662.jpg,0.9966292977333069,12.183008193969727,0.9966206550598145,0.9939941763877869,12.16857624053955,13.177984237670898,289.22414779663086,1,1,32,1,0,0.14000000059604645,0.05999999865889549,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3662,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03663.jpg,0.9895148277282715,12.065919876098633,0.9890503883361816,0.8942139744758606,12.995519638061523,13.259519577026367,687.0734691619873,1,1,32,1,0,0.14000000059604645,0.05000000074505806,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3663,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03664.jpg,0.9895148277282715,12.675488471984863,0.9890226125717163,0.871103048324585,12.126239776611328,13.827072143554688,581.7129611968994,1,1,32,1,0,0.14000000059604645,0.05000000074505806,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3664,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03665.jpg,0.9977617263793945,12.606143951416016,0.9976468682289124,0.9772222638130188,12.357248306274414,12.843008041381836,538.6874675750732,1,1,32,1,0,0.14000000059604645,0.05000000074505806,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3665,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03666.jpg,0.9977617263793945,12.484416007995605,0.9976325035095215,0.9757320880889893,13.126015663146973,13.892607688903809,447.7195739746094,1,1,32,1,0,0.14000000059604645,0.05000000074505806,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3666,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03667.jpg,0.9972981810569763,13.610400199890137,0.9971621036529541,0.9731676578521729,13.533920288085938,15.49516773223877,660.1154804229736,1,1,32,1,0,0.14000000059604645,0.05000000074505806,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3667,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03668.jpg,0.9972981810569763,14.431584358215332,0.9971503615379333,0.9712702631950378,14.27295970916748,13.329407691955566,412.9805564880371,1,1,32,1,0,0.14000000059604645,0.05000000074505806,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3668,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03669.jpg,0.9925143122673035,11.873600006103516,0.9922797679901123,0.9568232297897339,12.38316822052002,12.742655754089355,428.6813735961914,1,1,32,1,0,0.14000000059604645,0.05000000074505806,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3669,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03670.jpg,0.994733452796936,12.366911888122559,0.9943833351135254,0.9526656866073608,12.213248252868652,12.730303764343262,655.5266380310059,1,1,32,1,0,0.14000000059604645,0.05000000074505806,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3670,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03671.jpg,0.9853478074073792,12.571488380432129,0.9845035076141357,0.9497746229171753,12.322239875793457,14.582688331604004,562.5574588775635,1,1,32,1,0,0.14000000059604645,0.05000000074505806,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3671,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03672.jpg,0.9853478074073792,13.503264427185059,0.9844496846199036,0.9548222422599792,12.185471534729004,12.97817611694336,555.3760528564453,1,1,32,1,0,0.14000000059604645,0.05000000074505806,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3672,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03673.jpg,0.991597592830658,12.641087532043457,0.9915117621421814,0.9641618132591248,12.846528053283691,12.641280174255371,564.9259090423584,1,1,32,1,0,0.14000000059604645,0.05000000074505806,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3673,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03674.jpg,0.9942783117294312,13.036735534667969,0.9941816926002502,0.9582391977310181,12.397600173950195,12.709888458251953,554.0385246276855,1,1,32,1,0,0.14000000059604645,0.05000000074505806,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3674,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03675.jpg,0.9953688979148865,12.424863815307617,0.9952633380889893,0.9552884101867676,12.176959991455078,13.123583793640137,494.9350357055664,1,1,32,1,0,0.12999999523162842,0.03999999910593033,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3675,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03676.jpg,0.9956185221672058,12.571392059326172,0.9954745173454285,0.9163205027580261,12.32960033416748,12.753120422363281,689.2197132110596,1,1,32,1,0,0.11999999731779099,0.029999999329447746,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3676,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03677.jpg,0.9950644373893738,12.527327537536621,0.9949045181274414,0.8736072778701782,12.384127616882324,13.79635238647461,660.3407859802246,1,1,32,1,0,0.11999999731779099,0.019999999552965164,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3677,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03678.jpg,0.984875500202179,11.930144309997559,0.9835131764411926,0.8716830015182495,12.019007682800293,12.403712272644043,509.5787048339844,1,1,32,1,0,0.11999999731779099,0.019999999552965164,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3678,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03679.jpg,0.9963770508766174,12.259136199951172,0.996209979057312,0.9113332033157349,12.407615661621094,12.625920295715332,424.360990524292,1,1,32,1,0,0.11999999731779099,0.019999999552965164,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3679,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03680.jpg,0.9872968196868896,12.513919830322266,0.9865829348564148,0.8905028700828552,12.360223770141602,13.512703895568848,564.5086765289307,1,1,32,1,0,0.11999999731779099,0.019999999552965164,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3680,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03681.jpg,0.9937166571617126,13.540127754211426,0.9934030175209045,0.9324713349342346,12.389344215393066,12.727295875549316,563.0648136138916,1,1,32,1,0,0.11999999731779099,0.019999999552965164,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3681,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03682.jpg,0.9952334761619568,12.384448051452637,0.9949896931648254,0.9454623460769653,12.284895896911621,12.862784385681152,475.2197265625,1,1,32,1,0,0.11999999731779099,0.019999999552965164,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3682,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03683.jpg,0.9952334761619568,12.487135887145996,0.9949586987495422,0.9464081525802612,12.460512161254883,12.839936256408691,553.7359714508057,1,1,32,1,0,0.11999999731779099,0.019999999552965164,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3683,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03684.jpg,0.9949865341186523,12.792672157287598,0.994707465171814,0.9416868686676025,12.482624053955078,13.237600326538086,600.5582809448242,1,1,32,1,0,0.11999999731779099,0.019999999552965164,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3684,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03685.jpg,0.9949276447296143,12.509568214416504,0.9945918917655945,0.9067797660827637,12.350303649902344,12.831744194030762,442.3201084136963,1,1,32,1,0,0.11999999731779099,0.019999999552965164,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3685,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03686.jpg,0.9824777245521545,12.291007995605469,0.9796430468559265,0.6603924036026001,12.117919921875,12.695839881896973,340.30795097351074,1,1,32,1,0,0.11999999731779099,0.019999999552965164,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3686,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03687.jpg,0.9861904382705688,12.44870376586914,0.984274685382843,0.8451517820358276,12.396608352661133,12.828672409057617,543.576717376709,1,1,32,1,0,0.11999999731779099,0.019999999552965164,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3687,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03688.jpg,0.9864369034767151,13.670783996582031,0.9843727350234985,0.8777811527252197,12.787712097167969,12.83465576171875,641.1631107330322,1,1,32,1,0,0.11999999731779099,0.019999999552965164,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3688,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03689.jpg,0.987138032913208,12.795647621154785,0.9853109121322632,0.9136936664581299,12.325407981872559,12.913663864135742,590.1503562927246,1,1,32,1,0,0.11999999731779099,0.019999999552965164,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3689,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03690.jpg,0.985321581363678,12.683520317077637,0.9840167760848999,0.9386027455329895,12.187520027160645,12.919551849365234,680.0282001495361,1,1,32,1,0,0.11999999731779099,0.019999999552965164,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3690,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03691.jpg,0.9819321632385254,12.66972827911377,0.9803572297096252,0.9630616903305054,12.701663970947266,12.973183631896973,524.468183517456,1,1,32,1,0,0.11999999731779099,0.019999999552965164,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3691,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03692.jpg,0.9876490235328674,12.675040245056152,0.9859071969985962,0.9649838209152222,12.306528091430664,13.615072250366211,525.7852077484131,1,1,32,1,0,0.11999999731779099,0.019999999552965164,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3692,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03693.jpg,0.9807654023170471,12.553088188171387,0.9777529239654541,0.9630041718482971,12.470463752746582,12.506112098693848,563.1330013275146,1,1,32,1,0,0.10999999940395355,0.009999999776482582,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3693,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03694.jpg,0.9811557531356812,11.956671714782715,0.9783567786216736,0.9545943737030029,12.33142375946045,12.637920379638672,807.1608543395996,1,1,32,1,0,0.10000000149011612,0.009999999776482582,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3694,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03695.jpg,0.9811557531356812,12.679391860961914,0.9783198237419128,0.9321397542953491,12.719679832458496,12.805120468139648,447.2949504852295,1,1,32,1,0,0.09000000357627869,0.009999999776482582,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3695,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03696.jpg,0.977745532989502,16.580448150634766,0.9745794534683228,0.8295251727104187,12.14742374420166,13.026304244995117,434.02886390686035,1,1,32,1,0,0.07999999821186066,0.009999999776482582,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
