frame,path,teacher_conf,accepted,accepted_final,passed_base_gate,passed_motion_gate,passed_persistence_gate,teacher_num_candidates,teacher_selected_rank,teacher_selected_score,teacher_selected_score_conf,teacher_selected_score_temporal,persistence_count,temporal_iou,persistence_iou,center_shift_frac,area_ratio,num_pseudo_boxes_used,buffer_size,update_event_triggered,update_applied,updates_this_frame,batch_size_used,det_loss,total_loss,coverage_buffer_size,coverage_entries_added,coverage_entries_sampled,coverage_loss,coverage_region_entries_skipped,coverage_region_mean_student_conf,coverage_region_mean_teacher_conf,coverage_region_mean_conf_gap,source_memory_loss,source_memory_valid_entries,source_memory_mean_pos_sim,source_memory_mean_neg_sim,source_memory_margin,teacher_latency_ms,student_post_conf,student_post_latency_ms,update_latency_ms,frame_latency_ms
5641,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05642.jpg,0.842189,1,1,1,1,1,1,1,1.749114,0.842189,0.906925,9,0.935313,0.935313,0.003180,1.022030,4,32,1,1,1,4,5.549239,5.551505,0,0,0,0.000000,0,,,,0.045311,4,0.954690,0.316168,0.638522,12.762,0.825688,13.032,566.275,610.576
5642,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05643.jpg,0.818731,1,1,1,1,1,1,1,1.723976,0.818731,0.905244,10,0.928976,0.928976,0.003067,1.015557,4,32,1,1,1,4,6.784224,6.786376,0,0,0,0.000000,0,,,,0.043049,4,0.956951,0.322704,0.634247,12.833,0.794318,13.359,814.261,856.200
5643,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05644.jpg,0.818707,1,1,1,1,1,1,1,1.818606,0.818707,0.999899,11,0.999934,0.999934,0.000002,1.000041,4,32,1,1,1,4,7.661366,7.663548,0,0,0,0.000000,0,,,,0.043627,4,0.956373,0.326006,0.630367,13.711,0.797267,13.189,669.602,714.258
5644,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05645.jpg,0.834302,1,1,1,1,1,1,1,1.755648,0.834302,0.921346,12,0.952549,0.952549,0.000706,1.043999,4,32,1,1,1,4,7.806991,7.808992,0,0,0,0.000000,0,,,,0.040015,4,0.959985,0.321287,0.638698,12.811,0.809816,13.018,436.751,479.578
5645,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05646.jpg,0.832530,1,1,1,1,1,1,1,1.707877,0.832530,0.875347,13,0.929884,0.929884,0.002343,1.071236,4,32,1,1,1,4,8.433383,8.435472,0,0,0,0.000000,0,,,,0.041779,4,0.958221,0.322055,0.636166,12.571,0.816918,12.786,511.479,552.740
5646,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05647.jpg,0.824153,1,1,1,1,1,1,1,1.682838,0.824153,0.858685,14,0.902584,0.902584,0.005180,1.035010,4,32,1,1,1,4,8.764530,8.766608,0,0,0,0.000000,0,,,,0.041567,4,0.958433,0.331081,0.627352,12.747,0.812162,12.941,564.907,606.037
5647,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05648.jpg,0.831111,1,1,1,1,1,1,1,1.697345,0.831111,0.866234,15,0.913791,0.913791,0.005453,1.038208,4,32,1,1,1,4,11.686029,11.688251,0,0,0,0.000000,0,,,,0.044429,4,0.955571,0.355013,0.600558,12.394,0.807162,12.885,905.878,947.633
5648,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05649.jpg,0.827709,1,1,1,1,1,1,1,1.740655,0.827709,0.912946,16,0.950756,0.950756,0.003368,1.034983,4,32,1,1,1,4,10.728624,10.730780,0,0,0,0.000000,0,,,,0.043115,4,0.956885,0.353054,0.603831,12.574,0.826881,12.899,723.238,763.864
5649,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05650.jpg,0.852570,1,1,1,1,1,1,1,1.802266,0.852570,0.949696,17,0.972936,0.972936,0.001752,1.022893,4,32,1,1,1,4,8.666545,8.668571,0,0,0,0.000000,0,,,,0.040514,4,0.959486,0.355993,0.603493,12.737,0.848163,12.659,483.965,525.433
5650,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05651.jpg,0.852993,1,1,1,1,1,1,1,1.852431,0.852993,0.999438,18,0.999563,0.999563,0.000005,1.000152,4,32,1,1,1,4,8.898333,8.900555,0,0,0,0.000000,0,,,,0.044449,4,0.955551,0.346642,0.608909,12.425,0.849432,12.671,639.971,680.974
5651,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05652.jpg,0.849079,1,1,1,1,1,1,1,1.791646,0.849079,0.942567,19,0.957643,0.957643,0.002199,1.007198,4,32,1,1,1,4,8.773526,8.775760,0,0,0,0.000000,0,,,,0.044679,4,0.955321,0.343887,0.611434,12.606,0.840528,12.326,716.654,759.500
5652,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05653.jpg,0.842605,1,1,1,1,1,1,1,1.795485,0.842605,0.952880,20,0.966684,0.966684,0.001663,1.009018,4,32,1,1,1,4,7.954220,7.956380,0,0,0,0.000000,0,,,,0.043193,4,0.956807,0.338464,0.618343,13.100,0.845039,12.543,476.426,522.977
5653,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05654.jpg,0.848757,1,1,1,1,1,1,1,1.776404,0.848757,0.927647,21,0.952764,0.952764,0.002540,1.020759,4,32,1,1,1,4,9.260554,9.262965,0,0,0,0.000000,0,,,,0.048211,4,0.951789,0.339862,0.611927,11.888,0.851954,12.989,904.027,944.110
5654,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05655.jpg,0.848795,1,1,1,1,1,1,1,1.848622,0.848795,0.999828,22,0.999888,0.999888,0.000005,1.000051,4,32,1,1,1,4,7.449005,7.451159,0,0,0,0.000000,0,,,,0.043068,4,0.956932,0.332330,0.624601,12.425,0.852863,12.435,413.508,455.365
5655,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05656.jpg,0.879544,1,1,1,1,1,1,1,1.818274,0.879544,0.938730,23,0.964246,0.964246,0.000357,1.037080,4,32,1,1,1,4,6.351978,6.354056,0,0,0,0.000000,0,,,,0.041569,4,0.958431,0.319258,0.639173,11.876,0.882155,13.693,419.343,461.545
5656,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05657.jpg,0.846449,1,1,1,1,1,1,1,1.568116,0.846449,0.721667,24,0.810199,0.810199,0.012033,1.078375,4,32,1,1,1,4,6.807045,6.809008,0,0,0,0.000000,0,,,,0.039240,4,0.960760,0.334615,0.626146,12.394,0.837606,12.607,302.285,344.457
5657,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05658.jpg,0.742059,0,0,0,1,0,1,1,1.573444,0.742059,0.831386,0,,,0.006628,1.050309,4,32,1,1,1,4,7.399275,7.401403,0,0,0,0.000000,0,,,,0.042559,4,0.957441,0.327751,0.629690,13.570,0.763556,14.431,528.766,572.733
5658,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05659.jpg,0.855372,0,0,1,1,0,1,1,1.679004,0.855372,0.823631,1,0.878803,,0.006311,1.048363,4,32,1,1,1,4,7.206729,7.209030,0,0,0,0.000000,0,,,,0.046018,4,0.953982,0.316753,0.637229,12.516,0.839740,12.744,705.856,749.353
5659,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05660.jpg,0.840341,1,1,1,1,1,1,1,1.755819,0.840341,0.915478,2,0.953060,0.953060,0.004128,1.028781,4,32,1,1,1,4,7.159963,7.162142,0,0,0,0.000000,0,,,,0.043570,4,0.956430,0.322494,0.633936,12.064,0.840214,12.106,340.830,380.085
5660,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05661.jpg,0.863696,1,1,1,1,1,1,1,1.749161,0.863696,0.885465,3,0.927094,0.927094,0.003857,1.039186,4,32,1,1,1,4,6.864181,6.866334,0,0,0,0.000000,0,,,,0.043067,4,0.956933,0.327726,0.629207,12.275,0.865541,12.679,423.489,464.569
5661,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05662.jpg,0.864146,1,1,1,1,1,1,1,1.749681,0.864146,0.885535,4,0.930332,0.930332,0.006851,1.021580,4,32,1,1,1,4,6.132164,6.134218,0,0,0,0.000000,0,,,,0.041092,4,0.958908,0.319719,0.639189,13.081,0.860313,12.566,712.350,755.786
5662,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05663.jpg,0.873066,1,1,1,1,1,1,1,1.764444,0.873066,0.891378,5,0.930613,0.930613,0.002711,1.043496,4,32,1,1,1,4,5.779076,5.781264,0,0,0,0.000000,0,,,,0.043761,4,0.956239,0.304473,0.651766,13.665,0.867669,13.437,706.359,750.379
5663,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05664.jpg,0.868172,1,1,1,1,1,1,1,1.847175,0.868172,0.979003,6,0.988491,0.988491,0.000717,1.009051,4,32,1,1,1,4,5.407246,5.409245,0,0,0,0.000000,0,,,,0.039997,4,0.960003,0.314362,0.645642,12.069,0.860490,12.622,293.048,334.558
5664,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05665.jpg,0.868095,1,1,1,1,1,1,1,1.868009,0.868095,0.999915,7,0.999945,0.999945,0.000005,1.000011,4,32,1,1,1,4,6.151063,6.153158,0,0,0,0.000000,0,,,,0.041884,4,0.958116,0.314451,0.643665,11.993,0.860872,12.668,514.440,554.113
5665,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05666.jpg,0.852513,1,1,1,1,1,1,1,1.535351,0.852513,0.682838,8,0.783436,0.783436,0.013113,1.100875,4,32,1,1,1,4,6.747083,6.749141,0,0,0,0.000000,0,,,,0.041168,4,0.958832,0.328612,0.630220,12.808,0.867337,12.430,605.430,645.812
5666,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05667.jpg,0.852521,1,1,1,1,1,1,1,1.852429,0.852521,0.999908,9,0.999936,0.999936,0.000002,1.000023,4,32,1,1,1,4,7.268141,7.270229,0,0,0,0.000000,0,,,,0.041755,4,0.958245,0.343550,0.614694,12.120,0.867443,12.340,610.073,651.723
5667,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05668.jpg,0.891768,1,1,1,1,1,1,1,1.654414,0.891768,0.762646,10,0.816636,0.816636,0.010849,1.018825,4,32,1,1,1,4,5.953675,5.955811,0,0,0,0.000000,0,,,,0.042723,4,0.957277,0.330736,0.626541,12.250,0.907235,12.676,553.672,594.275
5668,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05669.jpg,0.899411,1,1,1,1,1,1,1,1.794096,0.899411,0.894686,11,0.948989,0.948989,0.004436,1.053753,4,32,1,1,1,4,5.887846,5.890003,0,0,0,0.000000,0,,,,0.043126,4,0.956874,0.321655,0.635218,12.426,0.902148,12.649,604.994,646.588
5669,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05670.jpg,0.901122,1,1,1,1,1,1,1,1.800665,0.901122,0.899543,12,0.936956,0.936956,0.003575,1.033683,4,32,1,1,1,4,5.255190,5.257512,0,0,0,0.000000,0,,,,0.046435,4,0.953565,0.289946,0.663620,12.503,0.899569,12.753,727.409,767.870
5670,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05671.jpg,0.905213,1,1,1,1,1,1,1,1.837941,0.905213,0.932728,13,0.959590,0.959590,0.003092,1.019099,4,32,1,1,1,4,4.839041,4.841136,0,0,0,0.000000,0,,,,0.041917,4,0.958083,0.309316,0.648767,12.533,0.901710,15.016,641.861,685.667
5671,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05672.jpg,0.905200,1,1,1,1,1,1,1,1.905157,0.905200,0.999957,14,0.999980,0.999980,0.000002,1.000020,4,32,1,1,1,4,4.464417,4.466729,0,0,0,0.000000,0,,,,0.046233,4,0.953767,0.287572,0.666196,14.885,0.901605,12.357,604.764,649.253
5672,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05673.jpg,0.905191,1,1,1,1,1,1,1,1.905070,0.905191,0.999879,15,0.999944,0.999944,0.000006,1.000052,4,32,1,1,1,4,8.166538,8.169379,0,0,0,0.000000,0,,,,0.056827,4,0.943173,0.296754,0.646420,12.745,0.901487,12.475,520.711,560.877
5673,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05674.jpg,0.918594,1,1,1,1,1,1,1,1.878026,0.918594,0.959431,16,0.974273,0.974273,0.002706,1.002589,4,32,1,1,1,4,5.247008,5.249638,0,0,0,0.000000,0,,,,0.052602,4,0.947398,0.291711,0.655687,14.155,0.915862,14.585,594.100,641.059
5674,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05675.jpg,0.892945,1,1,1,1,1,1,1,1.813261,0.892945,0.920316,17,0.945791,0.945791,0.003160,1.016973,4,32,1,1,1,4,4.631349,4.633708,0,0,0,0.000000,0,,,,0.047185,4,0.952815,0.285377,0.667438,12.484,0.894592,12.534,551.366,591.923
5675,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05676.jpg,0.903108,1,1,1,1,1,1,1,1.881525,0.903108,0.978417,18,0.985211,0.985211,0.001057,1.002427,4,32,1,1,1,4,4.717927,4.720315,0,0,0,0.000000,0,,,,0.047754,4,0.952246,0.277699,0.674546,12.450,0.899584,12.669,787.941,828.295
5676,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05677.jpg,0.916861,1,1,1,1,1,1,1,1.844416,0.916861,0.927555,19,0.958914,0.958914,0.002643,1.029620,4,32,1,1,1,4,4.525825,4.527840,0,0,0,0.000000,0,,,,0.040315,4,0.959685,0.303716,0.655969,12.540,0.912906,15.260,223.489,266.261
5677,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05678.jpg,0.896606,1,1,1,1,1,1,1,1.849860,0.896606,0.953254,20,0.963265,0.963265,0.002042,1.000278,4,32,1,1,1,4,5.179951,5.181994,0,0,0,0.000000,0,,,,0.040868,4,0.959132,0.308215,0.650917,13.010,0.896491,12.534,435.831,477.473
5678,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05679.jpg,0.914361,1,1,1,1,1,1,1,1.848713,0.914361,0.934352,21,0.964410,0.964410,0.002656,1.027192,4,32,1,1,1,4,5.399686,5.401891,0,0,0,0.000000,0,,,,0.044101,4,0.955899,0.293641,0.662257,11.291,0.907538,12.180,686.716,725.996
5679,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05680.jpg,0.912094,1,1,1,1,1,1,1,1.880354,0.912094,0.968260,22,0.980289,0.980289,0.001206,1.009417,4,32,1,1,1,4,5.180142,5.182246,0,0,0,0.000000,0,,,,0.042075,4,0.957925,0.314683,0.643242,12.915,0.905739,12.758,527.199,568.080
5680,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05681.jpg,0.912333,1,1,1,1,1,1,1,1.879844,0.912333,0.967511,23,0.979025,0.979025,0.000666,1.012690,4,32,1,1,1,4,5.659691,5.661922,0,0,0,0.000000,0,,,,0.044632,4,0.955368,0.318632,0.636736,12.446,0.908041,12.932,455.547,497.541
5681,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05682.jpg,0.910653,1,1,1,1,1,1,1,1.868086,0.910653,0.957433,24,0.976809,0.976809,0.001563,1.018172,4,32,1,1,1,4,4.873262,4.875283,0,0,0,0.000000,0,,,,0.040426,4,0.959574,0.298969,0.660604,12.460,0.905434,13.167,607.168,648.199
5682,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05683.jpg,0.908615,1,1,1,1,1,1,1,1.876133,0.908615,0.967518,25,0.976625,0.976625,0.001732,1.001008,4,32,1,1,1,4,5.090708,5.092645,0,0,0,0.000000,0,,,,0.038747,4,0.961253,0.303139,0.658114,12.438,0.905009,12.357,430.559,472.461
5683,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05684.jpg,0.908032,1,1,1,1,1,1,1,1.894685,0.908032,0.986653,26,0.991603,0.991603,0.000462,1.004034,4,32,1,1,1,4,5.364749,5.366716,0,0,0,0.000000,0,,,,0.039329,4,0.960671,0.306829,0.653841,12.137,0.906969,12.479,391.244,430.676
5684,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05685.jpg,0.912381,1,1,1,1,1,1,1,1.854478,0.912381,0.942097,27,0.968143,0.968143,0.001650,1.028209,4,32,1,1,1,4,5.415586,5.417530,0,0,0,0.000000,0,,,,0.038879,4,0.961121,0.305815,0.655306,12.331,0.908423,12.355,542.983,584.087
5685,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05686.jpg,0.918558,1,1,1,1,1,1,1,1.875871,0.918558,0.957313,28,0.972151,0.972151,0.001714,1.010131,4,32,1,1,1,4,11.065690,11.067872,0,0,0,0.000000,0,,,,0.043644,4,0.956356,0.314003,0.642354,12.626,0.915764,12.646,461.504,504.488
5686,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05687.jpg,0.920700,1,1,1,1,1,1,1,1.852160,0.920700,0.931460,29,0.960412,0.960412,0.002677,1.025484,4,32,1,1,1,4,6.238489,6.240445,0,0,0,0.000000,0,,,,0.039121,4,0.960879,0.307307,0.653572,12.535,0.918288,12.603,425.234,467.065
5687,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05688.jpg,0.920688,1,1,1,1,1,1,1,1.920638,0.920688,0.999950,30,0.999968,0.999968,0.000002,1.000013,4,32,1,1,1,4,6.202384,6.204475,0,0,0,0.000000,0,,,,0.041837,4,0.958163,0.308152,0.650011,12.535,0.918459,12.467,535.546,577.225
5688,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05689.jpg,0.930807,1,1,1,1,1,1,1,1.874275,0.930807,0.943468,31,0.963807,0.963807,0.002528,1.012857,4,32,1,1,1,4,6.015924,6.017987,0,0,0,0.000000,0,,,,0.041268,4,0.958732,0.300088,0.658644,12.618,0.932124,13.244,564.171,605.424
5689,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05690.jpg,0.914738,1,1,1,1,1,1,1,1.861293,0.914738,0.946555,32,0.960038,0.960038,0.002808,1.000009,4,32,1,1,1,4,6.287205,6.289386,0,0,0,0.000000,0,,,,0.043628,4,0.956372,0.326795,0.629577,14.330,0.910093,12.883,739.801,783.229
5690,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05691.jpg,0.934293,1,1,1,1,1,1,1,1.835519,0.934293,0.901225,33,0.945584,0.945584,0.003834,1.042428,4,32,1,1,1,4,5.931063,5.933065,0,0,0,0.000000,0,,,,0.040055,4,0.959945,0.333351,0.626594,12.233,0.934182,13.625,310.430,351.464
5691,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05692.jpg,0.922669,1,1,1,1,1,1,1,1.873113,0.922669,0.950444,34,0.967677,0.967677,0.002141,1.010774,4,32,1,1,1,4,5.546397,5.548402,0,0,0,0.000000,0,,,,0.040098,4,0.959902,0.329112,0.630791,11.738,0.930102,12.372,714.113,755.683
5692,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05693.jpg,0.930270,1,1,1,1,1,1,1,1.802474,0.930270,0.872203,35,0.923286,0.923286,0.005160,1.045463,4,32,1,1,1,4,4.994427,4.996576,0,0,0,0.000000,0,,,,0.042984,4,0.957016,0.313085,0.643931,13.737,0.931095,12.287,870.714,916.316
5693,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05694.jpg,0.913938,1,1,1,1,1,1,1,1.874238,0.913938,0.960299,36,0.977218,0.977218,0.001940,1.011530,4,32,1,1,1,4,4.703202,4.705229,0,0,0,0.000000,0,,,,0.040540,4,0.959460,0.333022,0.626438,13.883,0.918874,12.308,764.413,805.515
5694,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05695.jpg,0.939115,1,1,1,1,1,1,1,1.846814,0.939115,0.907699,37,0.951966,0.951966,0.003241,1.046194,4,32,1,1,1,4,4.050181,4.052058,0,0,0,0.000000,0,,,,0.037534,4,0.962466,0.325236,0.637229,12.090,0.940067,12.245,247.715,288.106
5695,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05696.jpg,0.944105,1,1,1,1,1,1,1,1.889258,0.944105,0.945153,38,0.961980,0.961980,0.002557,1.007154,4,32,1,1,1,4,4.510148,4.512271,0,0,0,0.000000,0,,,,0.042470,4,0.957530,0.301902,0.655629,11.957,0.942549,12.172,629.375,667.884
5696,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05697.jpg,0.940435,1,1,1,1,1,1,1,1.914038,0.940435,0.973603,39,0.985799,0.985799,0.001528,1.007153,4,32,1,1,1,4,4.317966,4.319917,0,0,0,0.000000,0,,,,0.039034,4,0.960966,0.325064,0.635902,12.447,0.936896,12.195,754.862,794.206
5697,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05698.jpg,0.940427,1,1,1,1,1,1,1,1.940330,0.940427,0.999903,40,0.999939,0.999939,0.000005,1.000019,4,32,1,1,1,4,4.310575,4.312329,0,0,0,0.000000,0,,,,0.035091,4,0.964909,0.327855,0.637054,12.645,0.937154,12.969,422.924,464.991
5698,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05699.jpg,0.954667,1,1,1,1,1,1,1,1.907234,0.954667,0.952568,41,0.973712,0.973712,0.000757,1.026998,4,32,1,1,1,4,4.440412,4.442365,0,0,0,0.000000,0,,,,0.039048,4,0.960952,0.299461,0.661491,12.147,0.953179,12.570,382.065,423.000
5699,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05700.jpg,0.954677,1,1,1,1,1,1,1,1.954626,0.954677,0.999949,42,0.999971,0.999971,0.000000,1.000029,4,32,1,1,1,4,4.692832,4.694786,0,0,0,0.000000,0,,,,0.039090,4,0.960910,0.310074,0.650836,12.094,0.953398,13.976,542.708,585.416
5700,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05701.jpg,0.938064,1,1,1,1,1,1,1,1.922358,0.938064,0.984294,43,0.989199,0.989199,0.000288,1.005286,4,32,1,1,1,4,4.482417,4.484334,0,0,0,0.000000,0,,,,0.038335,4,0.961665,0.308325,0.653340,11.999,0.942459,12.329,425.916,468.515
5701,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05702.jpg,0.893909,1,1,1,1,1,1,1,1.754912,0.893909,0.861003,44,0.922386,0.922386,0.005923,1.057090,4,32,1,1,1,4,4.880069,4.882073,0,0,0,0.000000,0,,,,0.040096,4,0.959904,0.321561,0.638343,14.378,0.879725,11.885,736.829,779.333
5702,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05703.jpg,0.893903,1,1,1,1,1,1,1,1.893749,0.893903,0.999846,45,0.999914,0.999914,0.000007,1.000052,4,32,1,1,1,4,9.248135,9.250908,0,0,0,0.000000,0,,,,0.055469,4,0.944531,0.369590,0.574941,11.932,0.879702,12.358,771.809,811.443
5703,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05704.jpg,0.578599,0,0,0,1,0,1,1,1.338119,0.578599,0.759519,0,,,0.014524,1.003057,4,32,1,1,1,4,6.475852,6.477885,0,0,0,0.000000,0,,,,0.040664,4,0.959336,0.346214,0.613122,12.406,0.714422,12.556,407.739,450.157
5704,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05705.jpg,0.591541,0,0,0,1,0,1,1,1.589662,0.591541,0.998121,0,,,0.000075,1.000665,4,32,1,1,1,4,6.106565,6.108630,0,0,0,0.000000,0,,,,0.041291,4,0.958709,0.338942,0.619767,12.013,0.722054,12.235,564.709,605.238
5705,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05706.jpg,0.903078,0,0,1,1,0,1,1,1.759190,0.903078,0.856112,1,0.907382,,0.007309,1.031076,4,32,1,1,1,4,5.915691,5.917624,0,0,0,0.000000,0,,,,0.038659,4,0.961341,0.324987,0.636354,14.848,0.907866,14.940,735.105,780.531
5706,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05707.jpg,0.948366,1,1,1,1,1,1,1,1.868311,0.948366,0.919945,2,0.941398,0.941398,0.004170,1.002972,4,32,1,1,1,4,6.077106,6.079147,0,0,0,0.000000,0,,,,0.040840,4,0.959160,0.334360,0.624800,12.582,0.957022,13.141,697.402,740.157
5707,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05708.jpg,0.944826,1,1,1,1,1,1,1,1.936088,0.944826,0.991262,3,0.995265,0.995265,0.000258,1.004106,4,32,1,1,1,4,6.204938,6.207181,0,0,0,0.000000,0,,,,0.044872,4,0.955128,0.354016,0.601111,12.691,0.954634,13.318,437.652,479.378
5708,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05709.jpg,0.933884,1,1,1,1,1,1,1,1.868892,0.933884,0.935008,4,0.958729,0.958729,0.004262,1.005258,4,32,1,1,1,4,5.443853,5.446025,0,0,0,0.000000,0,,,,0.043427,4,0.956573,0.339508,0.617065,12.626,0.950953,12.714,427.497,472.359
5709,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05710.jpg,0.865037,1,1,1,1,1,1,1,1.677660,0.865037,0.812623,5,0.896639,0.896639,0.012553,1.049508,4,32,1,1,1,4,9.972777,9.974834,0,0,0,0.000000,0,,,,0.041141,4,0.958859,0.330239,0.628621,12.546,0.891482,14.884,626.302,672.747
5710,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05711.jpg,0.905704,1,1,1,1,1,1,1,1.835901,0.905704,0.930197,6,0.959597,0.959597,0.004673,1.011168,4,32,1,1,1,4,5.203149,5.205228,0,0,0,0.000000,0,,,,0.041566,4,0.958434,0.304161,0.654273,12.608,0.922255,12.738,551.101,595.048
5711,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05712.jpg,0.896834,1,1,1,1,1,1,1,1.821302,0.896834,0.924468,7,0.958229,0.958229,0.002987,1.030910,4,32,1,1,1,4,7.425007,7.427100,0,0,0,0.000000,0,,,,0.041864,4,0.958136,0.344170,0.613966,12.859,0.909317,13.179,735.173,777.131
5712,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05713.jpg,0.896853,1,1,1,1,1,1,1,1.896742,0.896853,0.999889,8,0.999939,0.999939,0.000007,1.000022,4,32,1,1,1,4,8.352020,8.354050,0,0,0,0.000000,0,,,,0.040586,4,0.959414,0.308940,0.650474,13.590,0.909760,12.800,580.694,622.693
5713,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05714.jpg,0.924117,1,1,1,1,1,1,1,1.895791,0.924117,0.971674,9,0.981845,0.981845,0.001748,1.002450,4,32,1,1,1,4,7.033925,7.035986,0,0,0,0.000000,0,,,,0.041219,4,0.958781,0.294902,0.663879,12.914,0.930787,14.250,607.904,650.821
5714,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05715.jpg,0.930286,1,1,1,1,1,1,1,1.883051,0.930286,0.952765,10,0.973213,0.973213,0.002516,1.012808,4,32,1,1,1,4,7.267673,7.269543,0,0,0,0.000000,0,,,,0.037399,4,0.962601,0.322383,0.640218,12.425,0.936035,12.687,403.919,444.630
5715,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05716.jpg,0.906716,1,1,1,1,1,1,1,1.892771,0.906716,0.986055,11,0.991440,0.991440,0.000562,1.003941,4,32,1,1,1,4,7.293901,7.295908,0,0,0,0.000000,0,,,,0.040142,4,0.959858,0.310491,0.649367,13.702,0.923793,15.206,505.304,553.141
5716,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05717.jpg,0.906380,1,1,1,1,1,1,1,1.893823,0.906380,0.987443,12,0.990054,0.990054,0.000526,1.000010,4,32,1,1,1,4,6.746367,6.748362,0,0,0,0.000000,0,,,,0.039900,4,0.960100,0.302664,0.657436,14.131,0.920380,12.817,713.076,756.045
